"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100","Cash Management Bill (CMB)","Currently Outstanding","Estimated Amount of Publicly Held Maturing Securities by Type","Floating Rate","Interest Rate","Maturing Date","Offering Amount","Reopening","TIPS","Total Accepted"
"912795E23","Bill","4-Week","04/01/2008","04/03/2008","05/01/2008","99.881778","No","","","No","","04/03/2008","$18,000,000,000","Yes","No","$18,000,057,000"
"912795F30","Bill","13-Week","03/31/2008","04/03/2008","07/03/2008","99.636000","No","","","No","","04/03/2008","$24,000,000,000","Yes","No","$24,000,005,000"
"912795G88","Bill","26-Week","03/31/2008","04/03/2008","10/02/2008","99.241667","No","","","No","","04/03/2008","$21,000,000,000","No","No","$21,000,033,000"
"912795UG4","Bill","15-Day","03/27/2008","04/01/2008","04/16/2008","99.925000","Yes","","","No","","04/01/2008","$26,000,000,000","No","No","$26,000,545,000"
"912828HV5","Note","5-Year","03/27/2008","03/31/2008","03/31/2013","99.557209","No","","","No","2.500%","03/31/2008","$18,000,000,000","No","No","$20,566,030,000"
"912828HU7","Note","2-Year","03/26/2008","03/31/2008","03/31/2010","99.978476","No","","","No","1.750%","03/31/2008","$28,000,000,000","No","No","$31,991,694,000"
"912795UF6","Bill","25-Day","03/25/2008","03/27/2008","04/21/2008","99.906944","Yes","","","No","","03/27/2008","$20,000,000,000","No","No","$20,000,112,000"
"912795D99","Bill","4-Week","03/25/2008","03/27/2008","04/24/2008","99.883333","No","","","No","","03/27/2008","$24,000,000,000","Yes","No","$24,000,602,000"
"912795F22","Bill","13-Week","03/24/2008","03/27/2008","06/26/2008","99.696667","No","","","No","","03/27/2008","$24,000,000,000","Yes","No","$24,000,085,000"
"912795G70","Bill","26-Week","03/24/2008","03/27/2008","09/25/2008","99.216389","No","","","No","","03/27/2008","$22,000,000,000","No","No","$22,000,112,000"
"912795D81","Bill","4-Week","03/18/2008","03/20/2008","04/17/2008","99.959556","No","","","No","","03/20/2008","$31,000,000,000","Yes","No","$31,000,151,000"
"912795E98","Bill","13-Week","03/17/2008","03/20/2008","06/19/2008","99.721944","No","","","No","","03/20/2008","$24,000,000,000","Yes","No","$24,000,060,000"
"912795G62","Bill","26-Week","03/17/2008","03/20/2008","09/18/2008","99.337722","No","","","No","","03/20/2008","$22,000,000,000","No","No","$22,000,000,000"
"912828HR4","Note","9-Year 11-Month","03/13/2008","03/17/2008","02/15/2018","99.912591","No","","","No","3.500%","","$10,000,000,000","Yes","No","$10,000,003,000"
"912795D73","Bill","4-Week","03/11/2008","03/13/2008","04/10/2008","99.860000","No","","","No","","03/13/2008","$31,000,000,000","Yes","No","$31,000,100,000"
"912795E80","Bill","13-Week","03/10/2008","03/13/2008","06/12/2008","99.641056","No","","","No","","03/13/2008","$24,000,000,000","Yes","No","$25,883,437,000"
"912795G54","Bill","26-Week","03/10/2008","03/13/2008","09/11/2008","99.266944","No","","","No","","03/13/2008","$22,000,000,000","No","No","$28,552,460,000"
"912795D65","Bill","4-Week","03/04/2008","03/06/2008","04/03/2008","99.846000","No","","","No","","03/06/2008","$31,000,000,000","Yes","No","$36,332,904,000"
"912795E72","Bill","13-Week","03/03/2008","03/06/2008","06/05/2008","99.547528","No","","","No","","03/06/2008","$24,000,000,000","Yes","No","$27,766,378,000"
"912795G47","Bill","26-Week","03/03/2008","03/06/2008","09/04/2008","99.084944","No","","","No","","03/06/2008","$23,000,000,000","No","No","$28,966,812,000"
"912795UE9","Bill","14-Day","02/28/2008","03/03/2008","03/17/2008","99.900833","Yes","","","No","","","$30,000,000,000","Yes","No","$30,000,415,000"
"912828HT0","Note","5-Year","02/28/2008","02/29/2008","02/28/2013","99.976794","No","","","No","2.750%","02/29/2008","$16,000,000,000","No","No","$17,784,681,000"
"912828HS2","Note","2-Year","02/27/2008","02/29/2008","02/28/2010","99.912254","No","","","No","2.000%","02/29/2008","$26,000,000,000","No","No","$28,900,075,000"
"912795D57","Bill","4-Week","02/26/2008","02/28/2008","03/27/2008","99.819556","No","","","No","","02/28/2008","$31,000,000,000","Yes","No","$36,259,258,000"
"912795UE9","Bill","19-Day","02/26/2008","02/27/2008","03/17/2008","99.873333","Yes","","","No","","","$10,000,000,000","No","No","$10,000,185,000"
"912795E64","Bill","13-Week","02/25/2008","02/28/2008","05/29/2008","99.454000","No","","","No","","02/28/2008","$24,000,000,000","Yes","No","$27,921,489,000"
"912795G39","Bill","26-Week","02/25/2008","02/28/2008","08/28/2008","98.953500","No","","","No","","02/28/2008","$22,000,000,000","No","No","$27,554,445,000"
"912795D40","Bill","4-Week","02/20/2008","02/21/2008","03/20/2008","99.816444","No","","","No","","02/21/2008","$28,000,000,000","Yes","No","$33,034,828,000"
"912795E56","Bill","13-Week","02/19/2008","02/21/2008","05/22/2008","99.443889","No","","","No","","02/21/2008","$24,000,000,000","Yes","No","$27,344,722,000"
"912795G21","Bill","26-Week","02/19/2008","02/21/2008","08/21/2008","98.968667","No","","","No","","02/21/2008","$22,000,000,000","No","No","$27,306,285,000"
"912795UD1","Bill","60-Day","02/14/2008","02/15/2008","04/15/2008","99.581667","Yes","","","No","","02/15/2008","$30,000,000,000","No","No","$30,000,086,000"
"912795D81","Bill","63-Day","02/13/2008","02/14/2008","04/17/2008","99.573000","Yes","","","No","","02/14/2008","$19,000,000,000","Yes","No","$19,000,103,000"
"912795D32","Bill","4-Week","02/12/2008","02/14/2008","03/13/2008","99.805556","No","","","No","","02/14/2008","$27,000,000,000","Yes","No","$29,643,566,000"
"912795E49","Bill","13-Week","02/11/2008","02/14/2008","05/15/2008","99.431250","No","","","No","","02/14/2008","$24,000,000,000","Yes","No","$29,357,091,000"
"912795F97","Bill","26-Week","02/11/2008","02/14/2008","08/14/2008","98.948444","No","","","No","","02/14/2008","$22,000,000,000","No","No","$28,568,232,000"
"912810PW2","Bond","30-Year","02/07/2008","02/15/2008","02/15/2038","98.780998","No","","","No","4.375%","02/15/2008","$9,000,000,000","No","No","$13,295,253,000"
"912828HR4","Note","10-Year","02/06/2008","02/15/2008","02/15/2018","99.000685","No","","","No","3.500%","02/15/2008","$13,000,000,000","No","No","$19,204,237,000"
"912795D24","Bill","4-Week","02/05/2008","02/07/2008","03/06/2008","99.828111","No","","","No","","02/07/2008","$26,000,000,000","Yes","No","$29,094,232,000"
"912795E31","Bill","13-Week","02/04/2008","02/07/2008","05/08/2008","99.436306","No","","","No","","02/07/2008","$23,000,000,000","Yes","No","$29,082,319,000"
"912795F89","Bill","26-Week","02/04/2008","02/07/2008","08/07/2008","98.908000","No","","","No","","02/07/2008","$21,000,000,000","No","No","$27,731,294,000"
"912795C90","Bill","4-Week","01/29/2008","01/31/2008","02/28/2008","99.840556","No","","","No","","01/31/2008","$20,000,000,000","Yes","No","$20,000,024,000"
"912828HQ6","Note","5-Year","01/29/2008","01/31/2008","01/31/2013","99.842844","No","","","No","2.875%","01/31/2008","$14,000,000,000","No","No","$15,704,984,000"
"912795E23","Bill","13-Week","01/28/2008","01/31/2008","05/01/2008","99.409764","No","","","No","","01/31/2008","$23,000,000,000","Yes","No","$24,391,501,000"
"912795F71","Bill","26-Week","01/28/2008","01/31/2008","07/31/2008","98.832167","No","","","No","","01/31/2008","$21,000,000,000","No","No","$27,300,234,000"
"912828HP8","Note","2-Year","01/28/2008","01/31/2008","01/31/2010","99.782126","No","","","No","2.125%","01/31/2008","$24,000,000,000","No","No","$26,922,862,000"
"912810PV4","Bond","20-Year","01/24/2008","01/31/2008","01/15/2028","99.351033","No","","","No","1.750%","","$8,000,000,000","No","Yes","$8,974,275,000"
"912795C82","Bill","4-Week","01/23/2008","01/24/2008","02/21/2008","99.863889","No","","","No","","01/24/2008","$15,000,000,000","Yes","No","$15,000,076,000"
"912795D99","Bill","13-Week","01/22/2008","01/24/2008","04/24/2008","99.400917","No","","","No","","01/24/2008","$21,000,000,000","Yes","No","$22,414,003,000"
"912795F63","Bill","26-Week","01/22/2008","01/24/2008","07/24/2008","98.786667","No","","","No","","01/24/2008","$19,000,000,000","No","No","$24,930,016,000"
"912795C74","Bill","4-Week","01/15/2008","01/17/2008","02/14/2008","99.760444","No","","","No","","01/17/2008","$9,000,000,000","Yes","No","$9,000,058,000"
"912795D81","Bill","13-Week","01/14/2008","01/17/2008","04/17/2008","99.221444","No","","","No","","01/17/2008","$20,000,000,000","Yes","No","$21,528,454,000"
"912795F55","Bill","26-Week","01/14/2008","01/17/2008","07/17/2008","98.508611","No","","","No","","01/17/2008","$18,000,000,000","No","No","$24,039,390,000"
"912828HN3","Note","10-Year","01/10/2008","01/15/2008","01/15/2018","99.724557","No","","","No","1.625%","01/15/2008","$8,000,000,000","No","Yes","$10,411,966,000"
"912795C66","Bill","4-Week","01/08/2008","01/10/2008","02/07/2008","99.748000","No","","","No","","01/10/2008","$15,000,000,000","Yes","No","$16,006,206,000"
"912795D73","Bill","13-Week","01/07/2008","01/10/2008","04/10/2008","99.196167","No","","","No","","01/10/2008","$19,000,000,000","Yes","No","$24,307,918,000"
"912795F48","Bill","26-Week","01/07/2008","01/10/2008","07/10/2008","98.397389","No","","","No","","01/10/2008","$18,000,000,000","No","No","$24,093,885,000"
"912795C58","Bill","4-Week","01/02/2008","01/03/2008","01/31/2008","99.766667","No","","","No","","01/03/2008","$17,000,000,000","Yes","No","$17,000,111,000"
"912795D65","Bill","13-Week","12/31/2007","01/03/2008","04/03/2008","99.163306","No","","","No","","01/03/2008","$20,000,000,000","Yes","No","$20,000,054,000"
"912795F30","Bill","26-Week","12/31/2007","01/03/2008","07/03/2008","98.286167","No","","","No","","01/03/2008","$19,000,000,000","No","No","$19,000,121,000"
"912828HM5","Note","5-Year","12/27/2007","12/31/2007","12/31/2012","99.882153","No","","","No","3.625%","12/31/2007","$13,000,000,000","No","No","$15,657,465,000"
"912828HL7","Note","2-Year","12/26/2007","12/31/2007","12/31/2009","99.932783","No","","","No","3.250%","12/31/2007","$22,000,000,000","No","No","$26,497,239,000"
"912795C41","Bill","4-Week","12/26/2007","12/27/2007","01/24/2008","99.763556","No","","","No","","12/27/2007","$15,000,000,000","Yes","No","$15,000,000,000"
"912795D57","Bill","13-Week","12/24/2007","12/27/2007","03/27/2008","99.170889","No","","","No","","12/27/2007","$20,000,000,000","Yes","No","$20,000,017,000"
"912795F22","Bill","26-Week","12/24/2007","12/27/2007","06/26/2008","98.235611","No","","","No","","12/27/2007","$19,000,000,000","No","No","$19,000,022,000"
"912795C33","Bill","4-Week","12/18/2007","12/20/2007","01/17/2008","99.786111","No","","","No","","12/20/2007","$20,000,000,000","Yes","No","$20,000,217,000"
"912795D40","Bill","13-Week","12/17/2007","12/20/2007","03/20/2008","99.241667","No","","","No","","12/20/2007","$21,000,000,000","Yes","No","$21,000,246,000"
"912795E98","Bill","26-Week","12/17/2007","12/20/2007","06/19/2008","98.341778","No","","","No","","12/20/2007","$20,000,000,000","No","No","$20,000,013,000"
"912828HH6","Note","9-Year 11-Month","12/13/2007","12/17/2007","11/15/2017","100.686354","No","","","No","4.250%","","$8,000,000,000","Yes","No","$8,000,005,000"
"912795C25","Bill","4-Week","12/11/2007","12/13/2007","01/10/2008","99.775222","No","","","No","","12/13/2007","$23,000,000,000","Yes","No","$23,000,048,000"
"912795UC3","Bill","5-Day","12/11/2007","12/12/2007","12/17/2007","99.944444","Yes","","","No","","","$8,000,000,000","Yes","No","$8,000,138,000"
"912795D32","Bill","13-Week","12/10/2007","12/13/2007","03/13/2008","99.241667","No","","","No","","12/13/2007","$21,000,000,000","Yes","No","$25,413,620,000"
"912795E80","Bill","26-Week","12/10/2007","12/13/2007","06/12/2008","98.387278","No","","","No","","12/13/2007","$20,000,000,000","No","No","$27,519,331,000"
"912795B91","Bill","4-Week","12/04/2007","12/06/2007","01/03/2008","99.758889","No","","","No","","12/06/2007","$29,000,000,000","Yes","No","$29,000,238,000"
"912795D24","Bill","13-Week","12/03/2007","12/06/2007","03/06/2008","99.234083","No","","","No","","12/06/2007","$21,000,000,000","Yes","No","$25,998,685,000"
"912795E72","Bill","26-Week","12/03/2007","12/06/2007","06/05/2008","98.387278","No","","","No","","12/06/2007","$20,000,000,000","No","No","$27,649,608,000"
"912795UC3","Bill","14-Day","11/29/2007","12/03/2007","12/17/2007","99.849889","Yes","","","No","","","$30,000,000,000","No","No","$30,000,035,000"
"912828HK9","Note","5-Year","11/29/2007","11/30/2007","11/30/2012","99.817568","No","","","No","3.375%","11/30/2007","$13,000,000,000","No","No","$15,953,251,000"
"912828HJ2","Note","2-Year","11/28/2007","11/30/2007","11/30/2009","99.934603","No","","","No","3.125%","11/30/2007","$20,000,000,000","No","No","$24,543,479,000"
"912795B83","Bill","4-Week","11/27/2007","11/29/2007","12/27/2007","99.716889","No","","","No","","11/29/2007","$28,000,000,000","Yes","No","$29,675,780,000"
"912795C90","Bill","13-Week","11/26/2007","11/29/2007","02/28/2008","99.197431","No","","","No","","11/29/2007","$22,000,000,000","Yes","No","$29,259,729,000"
"912795E64","Bill","26-Week","11/26/2007","11/29/2007","05/29/2008","98.311444","No","","","No","","11/29/2007","$20,000,000,000","No","No","$27,187,687,000"
"912795B75","Bill","4-Week","11/20/2007","11/23/2007","12/20/2007","99.724000","No","","","No","","11/23/2007","$28,000,000,000","Yes","No","$30,026,033,000"
"912795C82","Bill","13-Week","11/19/2007","11/23/2007","02/21/2008","99.152500","No","","","No","","11/23/2007","$20,000,000,000","Yes","No","$26,559,713,000"
"912795E56","Bill","26-Week","11/19/2007","11/23/2007","05/22/2008","98.260389","No","","","No","","11/23/2007","$19,000,000,000","No","No","$26,026,570,000"
"912795B34","Bill","8-Day","11/14/2007","11/15/2007","11/23/2007","99.908889","Yes","","","No","","","$15,000,000,000","Yes","No","$15,000,015,000"
"912795B67","Bill","4-Week","11/14/2007","11/15/2007","12/13/2007","99.699000","No","","","No","","11/15/2007","$28,000,000,000","Yes","No","$30,472,921,000"
"912795C74","Bill","13-Week","11/13/2007","11/15/2007","02/14/2008","99.132972","No","","","No","","11/15/2007","$20,000,000,000","Yes","No","$27,478,804,000"
"912795E49","Bill","26-Week","11/13/2007","11/15/2007","05/15/2008","98.167361","No","","","No","","11/15/2007","$19,000,000,000","No","No","$26,480,896,000"
"912810PU6","Bond","29-Year 6-Month","11/08/2007","11/15/2007","05/15/2037","105.322155","No","","","No","5.000%","11/15/2007","$5,000,000,000","Yes","No","$7,566,895,000"
"912828HH6","Note","10-Year","11/07/2007","11/15/2007","11/15/2017","99.172070","No","","","No","4.250%","11/15/2007","$13,000,000,000","No","No","$19,673,926,000"
"912795B59","Bill","4-Week","11/06/2007","11/08/2007","12/06/2007","99.694333","No","","","No","","11/08/2007","$25,000,000,000","Yes","No","$27,880,819,000"
"912795C66","Bill","13-Week","11/05/2007","11/08/2007","02/07/2008","99.102639","No","","","No","","11/08/2007","$20,000,000,000","Yes","No","$27,431,639,000"
"912795E31","Bill","26-Week","11/05/2007","11/08/2007","05/08/2008","98.089000","No","","","No","","11/08/2007","$18,000,000,000","No","No","$25,058,927,000"
"912795B42","Bill","4-Week","10/30/2007","11/01/2007","11/29/2007","99.691222","No","","","No","","11/01/2007","$20,000,000,000","Yes","No","$25,196,982,000"
"912795C58","Bill","13-Week","10/29/2007","11/01/2007","01/31/2008","99.009111","No","","","No","","11/01/2007","$20,000,000,000","Yes","No","$25,681,327,000"
"912795E23","Bill","26-Week","10/29/2007","11/01/2007","05/01/2008","98.005583","No","","","No","","11/01/2007","$18,000,000,000","No","No","$24,174,041,000"
"912828HG8","Note","5-Year","10/25/2007","10/31/2007","10/31/2012","99.469930","No","","","No","3.875%","10/31/2007","$13,000,000,000","No","No","$15,508,903,000"
"912828HF0","Note","2-Year","10/24/2007","10/31/2007","10/31/2009","99.812793","No","","","No","3.625%","10/31/2007","$20,000,000,000","No","No","$23,859,914,000"
"912828GN4","Note","4-Year 6-Month","10/23/2007","10/31/2007","04/15/2012","102.667445","No","","","No","2.000%","","$6,000,000,000","Yes","Yes","$7,157,942,000"
"912795B34","Bill","4-Week","10/23/2007","10/25/2007","11/23/2007","99.684625","No","","","No","","10/25/2007","$11,000,000,000","Yes","No","$15,421,348,000"
"912795C41","Bill","13-Week","10/22/2007","10/25/2007","01/24/2008","99.014167","No","","","No","","10/25/2007","$18,000,000,000","Yes","No","$23,399,275,000"
"912795D99","Bill","26-Week","10/22/2007","10/25/2007","04/24/2008","97.982833","No","","","No","","10/25/2007","$16,000,000,000","No","No","$21,808,026,000"
"912795B26","Bill","4-Week","10/16/2007","10/18/2007","11/15/2007","99.681111","No","","","No","","10/18/2007","$8,000,000,000","Yes","No","$11,255,183,000"
"912795C33","Bill","13-Week","10/15/2007","10/18/2007","01/17/2008","98.942125","No","","","No","","10/18/2007","$16,000,000,000","Yes","No","$21,855,838,000"
"912795D81","Bill","26-Week","10/15/2007","10/18/2007","04/17/2008","97.864028","No","","","No","","10/18/2007","$15,000,000,000","No","No","$21,081,042,000"
"912828GX2","Note","9-Year 9-Month","10/11/2007","10/15/2007","07/15/2017","102.721944","No","","","No","2.625%","","$6,000,000,000","Yes","Yes","$6,000,020,000"
"912795A92","Bill","4-Week","10/10/2007","10/11/2007","11/08/2007","99.713778","No","","","No","","10/11/2007","$8,000,000,000","Yes","No","$11,675,542,000"
"912795C25","Bill","13-Week","10/09/2007","10/11/2007","01/10/2008","99.007847","No","","","No","","10/11/2007","$16,000,000,000","Yes","No","$21,855,436,000"
"912795D73","Bill","26-Week","10/09/2007","10/11/2007","04/10/2008","97.929750","No","","","No","","10/11/2007","$15,000,000,000","No","No","$21,203,280,000"
"912795A84","Bill","4-Week","10/02/2007","10/04/2007","11/01/2007","99.727000","No","","","No","","10/04/2007","$10,000,000,000","Yes","No","$13,857,312,000"
"912795B91","Bill","13-Week","10/01/2007","10/04/2007","01/03/2008","99.029333","No","","","No","","10/04/2007","$16,000,000,000","Yes","No","$21,907,561,000"
"912795D65","Bill","26-Week","10/01/2007","10/04/2007","04/03/2008","97.977778","No","","","No","","10/04/2007","$14,000,000,000","No","No","$19,823,444,000"
"912828HE3","Note","5-Year","09/27/2007","10/01/2007","09/30/2012","99.999760","No","","","No","4.250%","09/30/2007","$13,000,000,000","No","No","$15,877,257,000"
"912828HD5","Note","2-Year","09/26/2007","10/01/2007","09/30/2009","99.999787","No","","","No","4.000%","09/30/2007","$18,000,000,000","No","No","$21,983,991,000"
"912795A76","Bill","4-Week","09/25/2007","09/27/2007","10/25/2007","99.745667","No","","","No","","09/27/2007","$12,000,000,000","Yes","No","$15,040,250,000"
"912795B83","Bill","13-Week","09/24/2007","09/27/2007","12/27/2007","99.034389","No","","","No","","09/27/2007","$16,000,000,000","Yes","No","$21,591,681,000"
"912795D57","Bill","26-Week","09/24/2007","09/27/2007","03/27/2008","97.977778","No","","","No","","09/27/2007","$13,000,000,000","No","No","$18,347,011,000"
"912795A68","Bill","4-Week","09/18/2007","09/20/2007","10/18/2007","99.694333","No","","","No","","09/20/2007","$14,000,000,000","Yes","No","$16,662,159,000"
"912795B75","Bill","13-Week","09/17/2007","09/20/2007","12/20/2007","98.976250","No","","","No","","09/20/2007","$18,000,000,000","Yes","No","$24,412,863,000"
"912795D40","Bill","26-Week","09/17/2007","09/20/2007","03/20/2008","97.912056","No","","","No","","09/20/2007","$13,000,000,000","No","No","$18,336,772,000"
"912828HA1","Note","9-Year 11-Month","09/13/2007","09/17/2007","08/15/2017","102.029801","No","","","No","4.750%","","$8,000,000,000","Yes","No","$8,000,003,000"
"912795UB5","Bill","4-Day","09/12/2007","09/13/2007","09/17/2007","99.948667","Yes","","","No","","","$7,000,000,000","Yes","No","$7,000,000,000"
"912795A50","Bill","4-Week","09/11/2007","09/13/2007","10/11/2007","99.688889","No","","","No","","09/13/2007","$18,000,000,000","Yes","No","$20,629,769,000"
"912795B67","Bill","13-Week","09/10/2007","09/13/2007","12/13/2007","99.039444","No","","","No","","09/13/2007","$20,000,000,000","Yes","No","$27,671,616,000"
"912795D32","Bill","26-Week","09/10/2007","09/13/2007","03/13/2008","97.967667","No","","","No","","09/13/2007","$15,000,000,000","No","No","$21,379,021,000"
"912795A43","Bill","4-Week","09/05/2007","09/06/2007","10/04/2007","99.667111","No","","","No","","09/06/2007","$25,000,000,000","Yes","No","$26,971,190,000"
"912795B59","Bill","13-Week","09/04/2007","09/06/2007","12/06/2007","98.900417","No","","","No","","09/06/2007","$22,000,000,000","Yes","No","$30,069,559,000"
"912795D24","Bill","26-Week","09/04/2007","09/06/2007","03/06/2008","97.785667","No","","","No","","09/06/2007","$17,000,000,000","No","No","$23,972,752,000"
"912828HC7","Note","5-Year","08/30/2007","08/31/2007","08/31/2012","99.451138","No","","","No","4.125%","08/31/2007","$13,000,000,000","No","No","$16,091,354,000"
"912795UB5","Bill","17-Day","08/29/2007","08/31/2007","09/17/2007","99.787500","Yes","","","No","","","$20,000,000,000","No","No","$20,000,324,000"
"912828HB9","Note","2-Year","08/29/2007","08/31/2007","08/31/2009","99.781361","No","","","No","4.000%","08/31/2007","$18,000,000,000","No","No","$22,280,456,000"
"912795A35","Bill","4-Week","08/28/2007","08/30/2007","09/27/2007","99.642222","No","","","No","","08/30/2007","$30,000,000,000","Yes","No","$30,000,082,000"
"912795B42","Bill","13-Week","08/27/2007","08/30/2007","11/29/2007","98.837222","No","","","No","","08/30/2007","$24,000,000,000","Yes","No","$28,434,733,000"
"912795C90","Bill","26-Week","08/27/2007","08/30/2007","02/28/2008","97.679500","No","","","No","","08/30/2007","$19,000,000,000","No","No","$26,475,196,000"
"912795A27","Bill","4-Week","08/21/2007","08/23/2007","09/20/2007","99.630556","No","","","No","","08/23/2007","$32,000,000,000","Yes","No","$32,000,017,000"
"912795B34","Bill","13-Week","08/20/2007","08/23/2007","11/23/2007","99.271667","No","","","No","","08/23/2007","$21,000,000,000","Yes","No","$26,239,931,000"
"912795C82","Bill","26-Week","08/20/2007","08/23/2007","02/21/2008","98.003056","No","","","No","","08/23/2007","$17,000,000,000","No","No","$24,126,059,000"
"912795ZW4","Bill","8-Day","08/15/2007","08/15/2007","08/23/2007","99.908889","Yes","","","No","","","$10,000,000,000","Yes","No","$10,000,000,000"
"912795ZZ7","Bill","4-Week","08/14/2007","08/16/2007","09/13/2007","99.645333","No","","","No","","08/16/2007","$27,000,000,000","Yes","No","$28,648,769,000"
"912795ZV6","Bill","1-Day","08/14/2007","08/15/2007","08/16/2007","99.986028","Yes","","","No","","","$26,000,000,000","Yes","No","$26,000,200,000"
"912795B26","Bill","13-Week","08/13/2007","08/16/2007","11/15/2007","98.829639","No","","","No","","08/16/2007","$21,000,000,000","Yes","No","$29,264,716,000"
"912795C74","Bill","26-Week","08/13/2007","08/16/2007","02/14/2008","97.618833","No","","","No","","08/16/2007","$17,000,000,000","No","No","$24,089,787,000"
"912810PU6","Bond","29-Year 9-Month","08/09/2007","08/15/2007","05/15/2037","99.081933","No","","","No","5.000%","08/15/2007","$9,000,000,000","No","No","$13,846,153,000"
"912828HA1","Note","10-Year","08/08/2007","08/15/2007","08/15/2017","99.175936","No","","","No","4.750%","08/15/2007","$13,000,000,000","No","No","$20,000,050,000"
"912795ZY0","Bill","4-Week","08/07/2007","08/09/2007","09/06/2007","99.612667","No","","","No","","08/09/2007","$28,000,000,000","Yes","No","$29,703,452,000"
"912795A92","Bill","13-Week","08/06/2007","08/09/2007","11/08/2007","98.794250","No","","","No","","08/09/2007","$21,000,000,000","Yes","No","$29,147,219,000"
"912795C66","Bill","26-Week","08/06/2007","08/09/2007","02/07/2008","97.608722","No","","","No","","08/09/2007","$18,000,000,000","No","No","$25,469,794,000"
"912795ZX2","Bill","4-Week","07/31/2007","08/02/2007","08/30/2007","99.606833","No","","","No","","08/02/2007","$26,000,000,000","Yes","No","$28,069,691,000"
"912795A84","Bill","13-Week","07/30/2007","08/02/2007","11/01/2007","98.780347","No","","","No","","08/02/2007","$20,000,000,000","Yes","No","$27,823,513,000"
"912795C58","Bill","26-Week","07/30/2007","08/02/2007","01/31/2008","97.573333","No","","","No","","08/02/2007","$17,000,000,000","No","No","$24,010,871,000"
"912828GZ7","Note","5-Year","07/26/2007","07/31/2007","07/31/2012","99.933745","No","","","No","4.625%","07/31/2007","$13,000,000,000","No","No","$15,803,561,000"
"912828GY0","Note","2-Year","07/25/2007","07/31/2007","07/31/2009","99.792429","No","","","No","4.625%","07/31/2007","$18,000,000,000","No","No","$21,881,821,000"
"912810PS1","Bond","19-Year 6-Month","07/24/2007","07/31/2007","01/15/2027","99.570169","No","","","No","2.375%","","$6,000,000,000","Yes","Yes","$7,293,925,000"
"912795ZW4","Bill","4-Week","07/24/2007","07/26/2007","08/23/2007","99.615778","No","","","No","","07/26/2007","$18,000,000,000","Yes","No","$21,172,059,000"
"912795A76","Bill","13-Week","07/23/2007","07/26/2007","10/25/2007","98.765181","No","","","No","","07/26/2007","$17,000,000,000","Yes","No","$24,240,332,000"
"912795C41","Bill","26-Week","07/23/2007","07/26/2007","01/24/2008","97.527833","No","","","No","","07/26/2007","$16,000,000,000","No","No","$22,944,865,000"
"912795ZV6","Bill","4-Week","07/17/2007","07/19/2007","08/16/2007","99.637556","No","","","No","","07/19/2007","$11,000,000,000","Yes","No","$14,812,396,000"
"912795A68","Bill","13-Week","07/16/2007","07/19/2007","10/18/2007","98.776556","No","","","No","","07/19/2007","$16,000,000,000","Yes","No","$23,248,539,000"
"912795C33","Bill","26-Week","07/16/2007","07/19/2007","01/17/2008","97.540472","No","","","No","","07/19/2007","$15,000,000,000","No","No","$21,711,896,000"
"912828GX2","Note","10-Year","07/12/2007","07/16/2007","07/15/2017","98.942199","No","","","No","2.625%","","$8,000,000,000","No","Yes","$8,000,011,000"
"912795ZU8","Bill","4-Week","07/10/2007","07/12/2007","08/09/2007","99.638333","No","","","No","","07/12/2007","$11,000,000,000","Yes","No","$15,371,141,000"
"912795A50","Bill","13-Week","07/09/2007","07/12/2007","10/11/2007","98.782875","No","","","No","","07/12/2007","$15,000,000,000","Yes","No","$22,501,792,000"
"912795C25","Bill","26-Week","07/09/2007","07/12/2007","01/10/2008","97.548056","No","","","No","","07/12/2007","$14,000,000,000","No","No","$20,552,453,000"
"912795ZT1","Bill","4-Week","07/03/2007","07/05/2007","08/02/2007","99.637556","No","","","No","","07/05/2007","$13,000,000,000","Yes","No","$17,818,540,000"
"912795A43","Bill","13-Week","07/02/2007","07/05/2007","10/04/2007","98.789194","No","","","No","","07/05/2007","$15,000,000,000","Yes","No","$22,744,055,000"
"912795B91","Bill","26-Week","07/02/2007","07/05/2007","01/03/2008","97.568278","No","","","No","","07/05/2007","$14,000,000,000","No","No","$20,573,316,000"
"912828GW4","Note","5-Year","06/27/2007","07/02/2007","06/30/2012","99.714754","No","","","No","4.875%","06/30/2007","$13,000,000,000","No","No","$15,903,489,000"
"912828GV6","Note","2-Year","06/26/2007","07/02/2007","06/30/2009","99.941145","No","","","No","4.875%","06/30/2007","$18,000,000,000","No","No","$22,020,237,000"
"912795ZS3","Bill","4-Week","06/26/2007","06/28/2007","07/26/2007","99.650778","No","","","No","","06/28/2007","$11,000,000,000","Yes","No","$16,319,319,000"
"912795A35","Bill","13-Week","06/25/2007","06/28/2007","09/27/2007","98.815736","No","","","No","","06/28/2007","$14,000,000,000","Yes","No","$21,873,995,000"
"912795B83","Bill","26-Week","06/25/2007","06/28/2007","12/27/2007","97.568278","No","","","No","","06/28/2007","$14,000,000,000","No","No","$20,747,775,000"
"912795ZR5","Bill","4-Week","06/19/2007","06/21/2007","07/19/2007","99.662833","No","","","No","","06/21/2007","$8,000,000,000","Yes","No","$13,448,405,000"
"912795A27","Bill","13-Week","06/18/2007","06/21/2007","09/20/2007","98.865028","No","","","No","","06/21/2007","$14,000,000,000","Yes","No","$21,971,364,000"
