"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100","Cash Management Bill (CMB)","Currently Outstanding","Estimated Amount of Publicly Held Maturing Securities by Type","Floating Rate","Interest Rate","Maturing Date","Offering Amount","Reopening","TIPS","Total Accepted"
"91282CBS9","Note","7-Year","03/25/2021","03/31/2021","03/31/2028","99.666487","No","","$71,594,000,000","No","1.250%","03/31/2021","$62,000,000,000","No","No","$73,133,436,200"
"912796F20","Bill","4-Week","03/25/2021","03/30/2021","04/27/2021","99.998833","No","$92,824,000,000","$120,002,000,000","No","","03/30/2021","$40,000,000,000","Yes","No","$42,622,101,500"
"912796G29","Bill","8-Week","03/25/2021","03/30/2021","05/25/2021","99.996889","No","$55,002,000,000","$120,002,000,000","No","","03/30/2021","$40,000,000,000","Yes","No","$42,621,556,700"
"91282CBT7","Note","5-Year","03/24/2021","03/31/2021","03/31/2026","99.511492","No","","$71,594,000,000","No","0.750%","03/31/2021","$61,000,000,000","No","No","$71,953,839,200"
"912796J34","Bill","119-Day","03/24/2021","03/30/2021","07/27/2021","99.990083","Yes","","","No","","03/30/2021","$35,000,000,000","No","No","$35,000,282,000"
"91282CBK6","Note","1-Year 10-Month","03/24/2021","03/26/2021","01/31/2023","100.026274","No","$57,785,000,000","$0","Yes","","03/26/2021","$26,000,000,000","Yes","No","$26,000,046,400"
"91282CBU4","Note","2-Year","03/23/2021","03/31/2021","03/31/2023","99.946102","No","","$71,594,000,000","No","0.125%","03/31/2021","$60,000,000,000","No","No","$70,774,350,800"
"9127965A3","Bill","42-Day","03/23/2021","03/25/2021","05/06/2021","99.998833","Yes","$150,343,000,000","","No","","03/25/2021","$40,000,000,000","Yes","No","$40,000,043,000"
"912796F38","Bill","52-Week","03/23/2021","03/25/2021","03/24/2022","99.929222","No","","$210,987,000,000","No","","03/25/2021","$34,000,000,000","No","No","$35,210,626,200"
"912796B32","Bill","13-Week","03/22/2021","03/25/2021","06/24/2021","99.996208","No","$52,983,000,000","$210,987,000,000","No","","03/25/2021","$57,000,000,000","Yes","No","$59,028,377,200"
"912796F53","Bill","26-Week","03/22/2021","03/25/2021","09/23/2021","99.979778","No","","$210,987,000,000","No","","03/25/2021","$54,000,000,000","No","No","$55,921,965,100"
"91282CBF7","Note","9-Year 10-Month","03/18/2021","03/31/2021","01/15/2031","107.620948","No","$14,999,000,000","$71,594,000,000","No","0.125%","03/31/2021","$13,000,000,000","Yes","Yes","$15,334,433,800"
"912796D97","Bill","4-Week","03/18/2021","03/23/2021","04/20/2021","99.999611","No","$93,425,000,000","$120,000,000,000","No","","03/23/2021","$40,000,000,000","Yes","No","$43,180,444,700"
"912796F95","Bill","8-Week","03/18/2021","03/23/2021","05/18/2021","99.998444","No","$55,003,000,000","$120,000,000,000","No","","03/23/2021","$40,000,000,000","Yes","No","$43,181,067,300"
"912796J26","Bill","119-Day","03/17/2021","03/23/2021","07/20/2021","99.986778","Yes","$30,000,000,000","","No","","03/23/2021","$35,000,000,000","Yes","No","$35,000,208,800"
"912810SW9","Bond","19-Year 11-Month","03/16/2021","03/31/2021","02/15/2041","93.400551","No","$32,849,000,000","$71,594,000,000","No","1.875%","03/31/2021","$24,000,000,000","Yes","No","$28,309,707,400"
"9127964Z9","Bill","42-Day","03/16/2021","03/18/2021","04/29/2021","99.998250","Yes","$146,964,000,000","","No","","03/18/2021","$35,000,000,000","Yes","No","$35,000,041,500"
"9127963H0","Bill","13-Week","03/15/2021","03/18/2021","06/17/2021","99.992417","No","$124,269,000,000","$164,997,000,000","No","","03/18/2021","$57,000,000,000","Yes","No","$61,933,274,900"
"912796F46","Bill","26-Week","03/15/2021","03/18/2021","09/16/2021","99.972194","No","","$164,997,000,000","No","","03/18/2021","$54,000,000,000","No","No","$58,672,671,800"
"912796D89","Bill","4-Week","03/11/2021","03/16/2021","04/13/2021","99.997667","No","$93,307,000,000","$120,004,000,000","No","","03/16/2021","$30,000,000,000","Yes","No","$32,837,959,000"
"912796F87","Bill","8-Week","03/11/2021","03/16/2021","05/11/2021","99.994556","No","$55,001,000,000","$120,004,000,000","No","","03/16/2021","$35,000,000,000","Yes","No","$38,310,997,800"
"912810SU3","Bond","29-Year 11-Month","03/11/2021","03/15/2021","02/15/2051","90.943237","No","$36,795,000,000","$20,564,000,000","No","1.875%","03/15/2021","$24,000,000,000","Yes","No","$25,487,401,400"
"912796H93","Bill","119-Day","03/10/2021","03/16/2021","07/13/2021","99.983472","Yes","$30,000,000,000","","No","","03/16/2021","$30,000,000,000","Yes","No","$30,000,681,000"
"91282CBL4","Note","9-Year 11-Month","03/10/2021","03/15/2021","02/15/2031","96.346935","No","$55,874,000,000","$20,564,000,000","No","1.125%","03/15/2021","$38,000,000,000","Yes","No","$40,355,061,500"
"91282CBR1","Note","3-Year","03/09/2021","03/15/2021","03/15/2024","99.686948","No","","$20,564,000,000","No","0.250%","03/15/2021","$58,000,000,000","No","No","$61,595,110,800"
"9127962Q1","Bill","42-Day","03/09/2021","03/11/2021","04/22/2021","99.996500","Yes","$200,092,000,000","","No","","03/11/2021","$30,000,000,000","Yes","No","$30,001,129,300"
"912796B24","Bill","13-Week","03/08/2021","03/11/2021","06/10/2021","99.988625","No","$85,386,000,000","$165,003,000,000","No","","03/11/2021","$54,000,000,000","Yes","No","$59,163,278,500"
"9127964L0","Bill","26-Week","03/08/2021","03/11/2021","09/09/2021","99.969667","No","$37,595,000,000","$165,003,000,000","No","","03/11/2021","$51,000,000,000","Yes","No","$55,876,419,100"
"912796D71","Bill","4-Week","03/04/2021","03/09/2021","04/06/2021","99.997667","No","$93,382,000,000","$120,003,000,000","No","","03/09/2021","$30,000,000,000","Yes","No","$32,899,728,100"
"912796F79","Bill","8-Week","03/04/2021","03/09/2021","05/04/2021","99.994556","No","$55,003,000,000","$120,003,000,000","No","","03/09/2021","$35,000,000,000","Yes","No","$38,383,846,400"
"912796H85","Bill","119-Day","03/03/2021","03/09/2021","07/06/2021","99.983472","Yes","$30,001,000,000","","No","","03/09/2021","$30,000,000,000","Yes","No","$30,000,950,600"
"9127964Y2","Bill","42-Day","03/02/2021","03/04/2021","04/15/2021","99.995333","Yes","$147,161,000,000","","No","","03/04/2021","$30,000,000,000","Yes","No","$30,000,005,500"
"912796A41","Bill","13-Week","03/01/2021","03/04/2021","06/03/2021","99.989889","No","$88,478,000,000","$165,002,000,000","No","","03/04/2021","$54,000,000,000","Yes","No","$61,246,205,600"
"912796D63","Bill","26-Week","03/01/2021","03/04/2021","09/02/2021","99.969667","No","","$165,002,000,000","No","","03/04/2021","$51,000,000,000","No","No","$57,843,700,500"
"912796D22","Bill","4-Week","02/25/2021","03/02/2021","03/30/2021","99.997278","No","$92,826,000,000","$120,001,000,000","No","","03/02/2021","$30,000,000,000","Yes","No","$32,417,950,400"
"912796F20","Bill","8-Week","02/25/2021","03/02/2021","04/27/2021","99.993778","No","$55,003,000,000","$120,001,000,000","No","","03/02/2021","$35,000,000,000","Yes","No","$37,821,849,500"
"91282CBP5","Note","7-Year","02/25/2021","03/01/2021","02/29/2028","99.531432","No","","$70,907,000,000","No","1.125%","02/28/2021","$62,000,000,000","No","No","$75,431,149,700"
"912796H36","Bill","119-Day","02/24/2021","03/02/2021","06/29/2021","99.985125","Yes","$30,000,000,000","","No","","03/02/2021","$30,000,000,000","Yes","No","$30,000,286,000"
"91282CBQ3","Note","5-Year","02/24/2021","03/01/2021","02/28/2026","99.405518","No","","$70,907,000,000","No","0.500%","02/28/2021","$61,000,000,000","No","No","$74,214,501,500"
"91282CBK6","Note","1-Year 11-Month","02/24/2021","02/26/2021","01/31/2023","100.007815","No","$31,784,000,000","$0","Yes","","02/26/2021","$26,000,000,000","Yes","No","$26,000,444,500"
"91282CBN0","Note","2-Year","02/23/2021","03/01/2021","02/28/2023","100.011965","No","","$70,907,000,000","No","0.125%","02/28/2021","$60,000,000,000","No","No","$72,997,992,300"
"9127964X4","Bill","42-Day","02/23/2021","02/25/2021","04/08/2021","99.997083","Yes","$149,684,000,000","","No","","02/25/2021","$30,000,000,000","Yes","No","$30,000,797,000"
"912796D30","Bill","52-Week","02/23/2021","02/25/2021","02/24/2022","99.929222","No","","$209,918,000,000","No","","02/25/2021","$34,000,000,000","No","No","$37,772,353,300"
"912796A33","Bill","13-Week","02/22/2021","02/25/2021","05/27/2021","99.992417","No","$85,320,000,000","$209,918,000,000","No","","02/25/2021","$54,000,000,000","Yes","No","$59,992,782,400"
"912796D55","Bill","26-Week","02/22/2021","02/25/2021","08/26/2021","99.977250","No","","$209,918,000,000","No","","02/25/2021","$51,000,000,000","No","No","$56,658,863,700"
"912810SV1","Bond","30-Year","02/18/2021","02/26/2021","02/15/2051","105.014087","No","","$0","No","0.125%","02/26/2021","$9,000,000,000","No","Yes","$9,000,019,900"
"912796C98","Bill","4-Week","02/18/2021","02/23/2021","03/23/2021","99.998056","No","$93,428,000,000","$119,998,000,000","No","","02/23/2021","$30,000,000,000","Yes","No","$32,934,632,500"
"912796D97","Bill","8-Week","02/18/2021","02/23/2021","04/20/2021","99.995333","No","$55,002,000,000","$119,998,000,000","No","","02/23/2021","$35,000,000,000","Yes","No","$38,423,576,600"
"912810SW9","Bond","20-Year","02/17/2021","03/01/2021","02/15/2041","99.256119","No","","$70,907,000,000","No","1.875%","02/28/2021","$27,000,000,000","No","No","$32,849,044,800"
"9127964P1","Bill","42-Day","02/16/2021","02/18/2021","04/01/2021","99.995333","Yes","$148,345,000,000","","No","","02/18/2021","$30,000,000,000","Yes","No","$30,000,145,000"
"9127962Y4","Bill","13-Week","02/16/2021","02/18/2021","05/20/2021","99.989889","No","$123,044,000,000","$165,007,000,000","No","","02/18/2021","$54,000,000,000","Yes","No","$61,118,411,600"
"9127963H0","Bill","119-Day","02/16/2021","02/18/2021","06/17/2021","99.983472","Yes","$94,268,000,000","","No","","02/18/2021","$30,000,000,000","Yes","No","$30,000,288,000"
"912796D48","Bill","26-Week","02/16/2021","02/18/2021","08/19/2021","99.969667","No","","$165,007,000,000","No","","02/18/2021","$51,000,000,000","No","No","$57,724,222,500"
"912796C80","Bill","4-Week","02/11/2021","02/16/2021","03/16/2021","99.997667","No","$93,315,000,000","$119,997,000,000","No","","02/16/2021","$30,000,000,000","Yes","No","$32,837,348,200"
"912796D89","Bill","8-Week","02/11/2021","02/16/2021","04/13/2021","99.994556","No","$55,001,000,000","$119,997,000,000","No","","02/16/2021","$35,000,000,000","Yes","No","$38,309,574,700"
"912810SU3","Bond","30-Year","02/11/2021","02/16/2021","02/15/2051","98.684360","No","","$62,864,000,000","No","1.875%","02/15/2021","$27,000,000,000","No","No","$36,795,047,400"
"912796G37","Bill","105-Day","02/10/2021","02/16/2021","06/01/2021","99.986875","Yes","$30,000,000,000","","No","","02/16/2021","$25,000,000,000","Yes","No","$25,000,494,000"
"912796J26","Bill","154-Day","02/10/2021","02/16/2021","07/20/2021","99.976472","Yes","","","No","","02/16/2021","$30,000,000,000","No","No","$30,000,247,000"
"91282CBL4","Note","10-Year","02/10/2021","02/16/2021","02/15/2031","99.717501","No","","$62,864,000,000","No","1.125%","02/15/2021","$41,000,000,000","No","No","$55,873,973,800"
"91282CBM2","Note","3-Year","02/09/2021","02/16/2021","02/15/2024","99.787923","No","","$62,864,000,000","No","0.125%","02/15/2021","$58,000,000,000","No","No","$79,041,210,600"
"9127962F5","Bill","42-Day","02/09/2021","02/11/2021","03/25/2021","99.995917","Yes","$186,144,000,000","","No","","02/11/2021","$30,000,000,000","Yes","No","$30,000,988,000"
"912796B24","Bill","119-Day","02/09/2021","02/11/2021","06/10/2021","99.986778","Yes","$55,384,000,000","","No","","02/11/2021","$30,000,000,000","Yes","No","$30,001,559,500"
"912796A25","Bill","13-Week","02/08/2021","02/11/2021","05/13/2021","99.991153","No","$86,539,000,000","$165,002,000,000","No","","02/11/2021","$54,000,000,000","Yes","No","$60,098,038,400"
"9127964B2","Bill","26-Week","02/08/2021","02/11/2021","08/12/2021","99.974722","No","$37,996,000,000","$165,002,000,000","No","","02/11/2021","$51,000,000,000","Yes","No","$56,760,040,200"
"912796C72","Bill","4-Week","02/04/2021","02/09/2021","03/09/2021","99.997667","No","$93,385,000,000","$120,004,000,000","No","","02/09/2021","$30,000,000,000","Yes","No","$32,899,250,900"
"912796D71","Bill","8-Week","02/04/2021","02/09/2021","04/06/2021","99.994556","No","$55,001,000,000","$120,004,000,000","No","","02/09/2021","$35,000,000,000","Yes","No","$38,381,688,200"
"912796G29","Bill","105-Day","02/03/2021","02/09/2021","05/25/2021","99.983958","Yes","$30,001,000,000","","No","","02/09/2021","$25,000,000,000","Yes","No","$25,001,284,000"
"912796H93","Bill","154-Day","02/03/2021","02/09/2021","07/13/2021","99.976472","Yes","","","No","","02/09/2021","$30,000,000,000","No","No","$30,000,388,000"
"9127964N6","Bill","42-Day","02/02/2021","02/04/2021","03/18/2021","99.994167","Yes","$144,598,000,000","","No","","02/04/2021","$30,000,000,000","Yes","No","$30,002,203,400"
"912796A41","Bill","119-Day","02/02/2021","02/04/2021","06/03/2021","99.980167","Yes","$58,478,000,000","","No","","02/04/2021","$30,000,000,000","Yes","No","$30,000,283,500"
"9127965A3","Bill","13-Week","02/01/2021","02/04/2021","05/06/2021","99.983569","No","$89,067,000,000","$165,001,000,000","No","","02/04/2021","$54,000,000,000","Yes","No","$61,277,647,400"
"912796C64","Bill","26-Week","02/01/2021","02/04/2021","08/05/2021","99.964611","No","","$165,001,000,000","No","","02/04/2021","$51,000,000,000","No","No","$57,873,625,700"
"912796C23","Bill","4-Week","01/28/2021","02/02/2021","03/02/2021","99.995722","No","$92,819,000,000","$120,001,000,000","No","","02/02/2021","$30,000,000,000","Yes","No","$32,420,229,000"
"912796D22","Bill","8-Week","01/28/2021","02/02/2021","03/30/2021","99.989889","No","$55,001,000,000","$120,001,000,000","No","","02/02/2021","$35,000,000,000","Yes","No","$37,824,963,900"
"91282CBJ9","Note","7-Year","01/28/2021","02/01/2021","01/31/2028","99.972779","No","","$128,869,000,000","No","0.750%","01/31/2021","$62,000,000,000","No","No","$70,379,843,400"
"912796F95","Bill","105-Day","01/27/2021","02/02/2021","05/18/2021","99.978125","Yes","$30,001,000,000","","No","","02/02/2021","$25,000,000,000","Yes","No","$25,001,475,000"
"912796H85","Bill","154-Day","01/27/2021","02/02/2021","07/06/2021","99.965778","Yes","","","No","","02/02/2021","$30,000,000,000","No","No","$30,000,769,500"
"91282CBK6","Note","2-Year","01/27/2021","02/01/2021","01/31/2023","100.000000","No","","$128,869,000,000","Yes","","01/31/2021","$28,000,000,000","No","No","$31,784,496,000"
"91282CBH3","Note","5-Year","01/26/2021","02/01/2021","01/31/2026","99.757963","No","","$128,869,000,000","No","0.375%","01/31/2021","$61,000,000,000","No","No","$69,244,750,400"
"9127964M8","Bill","42-Day","01/26/2021","01/28/2021","03/11/2021","99.991833","Yes","$145,040,000,000","","No","","01/28/2021","$30,000,000,000","Yes","No","$30,001,833,200"
"912796A33","Bill","119-Day","01/26/2021","01/28/2021","05/27/2021","99.975208","Yes","$55,320,000,000","","No","","01/28/2021","$30,000,000,000","Yes","No","$30,000,068,000"
"912796C31","Bill","52-Week","01/26/2021","01/28/2021","01/27/2022","99.909000","No","","$208,192,000,000","No","","01/28/2021","$34,000,000,000","No","No","$38,636,188,800"
"91282CBG5","Note","2-Year","01/25/2021","02/01/2021","01/31/2023","100.000000","No","","$128,869,000,000","No","0.125%","01/31/2021","$60,000,000,000","No","No","$68,109,489,600"
"9127964Z9","Bill","13-Week","01/25/2021","01/28/2021","04/29/2021","99.979778","No","$85,598,000,000","$208,192,000,000","No","","01/28/2021","$54,000,000,000","Yes","No","$61,364,669,700"
"912796C56","Bill","26-Week","01/25/2021","01/28/2021","07/29/2021","99.957028","No","","$208,192,000,000","No","","01/28/2021","$51,000,000,000","No","No","$57,954,080,100"
"91282CBF7","Note","10-Year","01/21/2021","01/29/2021","01/15/2031","111.638729","No","","$0","No","0.125%","01/29/2021","$15,000,000,000","No","Yes","$15,000,041,500"
"912796B99","Bill","4-Week","01/21/2021","01/26/2021","02/23/2021","99.994556","No","$93,420,000,000","$120,004,000,000","No","","01/26/2021","$30,000,000,000","Yes","No","$32,936,635,600"
"912796C98","Bill","8-Week","01/21/2021","01/26/2021","03/23/2021","99.987556","No","$55,001,000,000","$120,004,000,000","No","","01/26/2021","$35,000,000,000","Yes","No","$38,427,768,900"
"912810ST6","Bond","19-Year 10-Month","01/20/2021","02/01/2021","11/15/2040","95.258107","No","$58,397,000,000","$128,869,000,000","No","1.375%","01/31/2021","$24,000,000,000","Yes","No","$27,243,816,900"
"912796F87","Bill","105-Day","01/20/2021","01/26/2021","05/11/2021","99.975208","Yes","$30,000,000,000","","No","","01/26/2021","$25,000,000,000","Yes","No","$25,000,644,000"
"912796H36","Bill","154-Day","01/20/2021","01/26/2021","06/29/2021","99.961500","Yes","","","No","","01/26/2021","$30,000,000,000","No","No","$30,000,347,800"
"9127964F3","Bill","42-Day","01/19/2021","01/21/2021","03/04/2021","99.990083","Yes","$149,089,000,000","","No","","01/21/2021","$30,000,000,000","Yes","No","$30,001,512,000"
"9127962Q1","Bill","13-Week","01/19/2021","01/21/2021","04/22/2021","99.978514","No","$138,470,000,000","$164,995,000,000","No","","01/21/2021","$54,000,000,000","Yes","No","$61,621,441,600"
"9127962Y4","Bill","119-Day","01/19/2021","01/21/2021","05/20/2021","99.970250","Yes","$93,044,000,000","","No","","01/21/2021","$30,000,000,000","Yes","No","$30,000,001,400"
"912796C49","Bill","26-Week","01/19/2021","01/21/2021","07/22/2021","99.951972","No","","$164,995,000,000","No","","01/21/2021","$51,000,000,000","No","No","$58,197,433,500"
"912796B81","Bill","4-Week","01/14/2021","01/19/2021","02/16/2021","99.994167","No","$93,312,000,000","$120,004,000,000","No","","01/19/2021","$30,000,000,000","Yes","No","$32,838,608,000"
"912796C80","Bill","8-Week","01/14/2021","01/19/2021","03/16/2021","99.987556","No","$55,002,000,000","$120,004,000,000","No","","01/19/2021","$35,000,000,000","Yes","No","$38,313,066,500"
"912796F79","Bill","105-Day","01/13/2021","01/19/2021","05/04/2021","99.973750","Yes","$30,002,000,000","","No","","01/19/2021","$25,000,000,000","Yes","No","$25,000,994,600"
"912796H28","Bill","154-Day","01/13/2021","01/19/2021","06/22/2021","99.961500","Yes","","","No","","01/19/2021","$30,000,000,000","No","No","$30,000,818,000"
"912810SS8","Bond","29-Year 10-Month","01/13/2021","01/15/2021","11/15/2050","95.413195","No","$59,426,000,000","$56,397,000,000","No","1.625%","01/15/2021","$24,000,000,000","Yes","No","$26,412,625,300"
"91282CAV3","Note","9-Year 10-Month","01/12/2021","01/15/2021","11/15/2030","97.321944","No","$91,861,000,000","$56,397,000,000","No","0.875%","01/15/2021","$38,000,000,000","Yes","No","$41,819,991,000"
"912796XE4","Bill","42-Day","01/12/2021","01/14/2021","02/25/2021","99.990083","Yes","$195,339,000,000","","No","","01/14/2021","$30,000,000,000","Yes","No","$30,000,032,500"
"912796A25","Bill","119-Day","01/12/2021","01/14/2021","05/13/2021","99.970250","Yes","$56,537,000,000","","No","","01/14/2021","$30,000,000,000","Yes","No","$30,002,030,500"
"91282CBE0","Note","3-Year","01/11/2021","01/15/2021","01/15/2024","99.674335","No","","$56,397,000,000","No","0.125%","01/15/2021","$58,000,000,000","No","No","$63,830,661,800"
"9127964Y2","Bill","13-Week","01/11/2021","01/14/2021","04/15/2021","99.977250","No","$86,583,000,000","$165,005,000,000","No","","01/14/2021","$54,000,000,000","Yes","No","$60,574,699,500"
"9127963S6","Bill","26-Week","01/11/2021","01/14/2021","07/15/2021","99.954500","No","$38,579,000,000","$165,005,000,000","No","","01/14/2021","$51,000,000,000","Yes","No","$57,209,487,300"
"912796B73","Bill","4-Week","01/07/2021","01/12/2021","02/09/2021","99.993778","No","$93,382,000,000","$120,007,000,000","No","","01/12/2021","$30,000,000,000","Yes","No","$32,901,419,700"
"912796C72","Bill","8-Week","01/07/2021","01/12/2021","03/09/2021","99.986778","No","$55,002,000,000","$120,007,000,000","No","","01/12/2021","$35,000,000,000","Yes","No","$38,384,848,300"
"912796F20","Bill","105-Day","01/06/2021","01/12/2021","04/27/2021","99.973750","Yes","$30,001,000,000","","No","","01/12/2021","$25,000,000,000","Yes","No","$25,001,723,500"
"912796G94","Bill","154-Day","01/06/2021","01/12/2021","06/15/2021","99.961500","Yes","","","No","","01/12/2021","$30,000,000,000","No","No","$30,000,666,000"
"9127964D8","Bill","42-Day","01/05/2021","01/07/2021","02/18/2021","99.990083","Yes","$148,846,000,000","","No","","01/07/2021","$30,000,000,000","Yes","No","$30,000,683,000"
"9127965A3","Bill","119-Day","01/05/2021","01/07/2021","05/06/2021","99.971903","Yes","$59,066,000,000","","No","","01/07/2021","$30,000,000,000","Yes","No","$30,000,066,000"
"9127964X4","Bill","13-Week","01/04/2021","01/07/2021","04/08/2021","99.977250","No","$88,748,000,000","$164,996,000,000","No","","01/07/2021","$54,000,000,000","Yes","No","$60,936,717,500"
"912796B57","Bill","26-Week","01/04/2021","01/07/2021","07/08/2021","99.954500","No","","$164,996,000,000","No","","01/07/2021","$51,000,000,000","No","No","$57,550,945,600"
"912796B65","Bill","4-Week","12/31/2020","01/05/2021","02/02/2021","99.993778","No","$92,830,000,000","$119,998,000,000","No","","01/05/2021","$30,000,000,000","Yes","No","$32,415,107,600"
"912796C23","Bill","8-Week","12/31/2020","01/05/2021","03/02/2021","99.986778","No","$55,001,000,000","$119,998,000,000","No","","01/05/2021","$35,000,000,000","Yes","No","$37,818,231,200"
"912796D97","Bill","105-Day","12/30/2020","01/05/2021","04/20/2021","99.973750","Yes","$30,001,000,000","","No","","01/05/2021","$25,000,000,000","Yes","No","$25,000,218,200"
"912796G86","Bill","154-Day","12/30/2020","01/05/2021","06/08/2021","99.961500","Yes","","","No","","01/05/2021","$30,000,000,000","No","No","$30,000,189,000"
"9127964C0","Bill","42-Day","12/29/2020","12/31/2020","02/11/2021","99.990083","Yes","$146,856,000,000","","No","","12/31/2020","$30,000,000,000","Yes","No","$30,000,954,500"
"9127964Z9","Bill","119-Day","12/29/2020","12/31/2020","04/29/2021","99.968597","Yes","$55,598,000,000","","No","","12/31/2020","$30,000,000,000","Yes","No","$30,000,717,800"
"912796A90","Bill","52-Week","12/29/2020","12/31/2020","12/30/2021","99.888778","No","","$178,642,000,000","No","","12/31/2020","$34,000,000,000","No","No","$39,731,578,300"
"91282CBB6","Note","7-Year","12/29/2020","12/31/2020","12/31/2027","99.747318","No","","$71,282,000,000","No","0.625%","12/31/2020","$59,000,000,000","No","No","$67,976,515,100"
"9127964P1","Bill","13-Week","12/28/2020","12/31/2020","04/01/2021","99.975986","No","$85,249,000,000","$178,642,000,000","No","","12/31/2020","$54,000,000,000","Yes","No","$63,102,584,800"
"912796B40","Bill","26-Week","12/28/2020","12/31/2020","07/01/2021","99.949444","No","","$178,642,000,000","No","","12/31/2020","$51,000,000,000","No","No","$59,598,151,700"
"91282CBD2","Note","2-Year","12/28/2020","12/31/2020","12/31/2022","99.976041","No","","$71,282,000,000","No","0.125%","12/31/2020","$58,000,000,000","No","No","$66,824,414,100"
"91282CBC4","Note","5-Year","12/28/2020","12/31/2020","12/31/2025","99.906021","No","","$71,282,000,000","No","0.375%","12/31/2020","$59,000,000,000","No","No","$67,976,554,900"
"912796A82","Bill","4-Week","12/24/2020","12/29/2020","01/26/2021","99.993778","No","$93,429,000,000","$120,022,000,000","No","","12/29/2020","$30,000,000,000","Yes","No","$32,933,093,800"
"912796B99","Bill","8-Week","12/24/2020","12/29/2020","02/23/2021","99.986000","No","$55,002,000,000","$120,022,000,000","No","","12/29/2020","$35,000,000,000","Yes","No","$38,422,072,500"
"912796D89","Bill","105-Day","12/23/2020","12/29/2020","04/13/2021","99.973750","Yes","$30,000,000,000","","No","","12/29/2020","$25,000,000,000","Yes","No","$25,000,260,000"
"912796G37","Bill","154-Day","12/23/2020","12/29/2020","06/01/2021","99.959361","Yes","","","No","","12/29/2020","$30,000,000,000","No","No","$30,000,381,800"
"91282CAS0","Note","1-Year 10-Month","12/23/2020","12/28/2020","10/31/2022","99.990678","No","$52,758,000,000","$0","Yes","","12/28/2020","$24,000,000,000","Yes","No","$24,000,105,200"
"91282CAQ4","Note","4-Year 10-Month","12/22/2020","12/31/2020","10/15/2025","108.871082","No","$16,997,000,000","$71,282,000,000","No","0.125%","12/31/2020","$15,000,000,000","Yes","Yes","$17,282,300,500"
"9127963W7","Bill","42-Day","12/22/2020","12/24/2020","02/04/2021","99.990667","Yes","$149,151,000,000","","No","","12/24/2020","$30,000,000,000","Yes","No","$30,000,670,000"
"9127962Q1","Bill","119-Day","12/22/2020","12/24/2020","04/22/2021","99.970250","Yes","$108,470,000,000","","No","","12/24/2020","$30,000,000,000","Yes","No","$30,000,067,500"
"912810ST6","Bond","19-Year 11-Month","12/21/2020","12/31/2020","11/15/2040","98.367014","No","$30,746,000,000","$71,282,000,000","No","1.375%","12/31/2020","$24,000,000,000","Yes","No","$27,651,539,800"
"9127962F5","Bill","13-Week","12/21/2020","12/24/2020","03/25/2021","99.977250","No","$130,050,000,000","$168,010,000,000","No","","12/24/2020","$54,000,000,000","Yes","No","$56,099,849,100"
"912796B32","Bill","26-Week","12/21/2020","12/24/2020","06/24/2021","99.954500","No","","$168,010,000,000","No","","12/24/2020","$51,000,000,000","No","No","$52,983,263,800"
"912796A74","Bill","4-Week","12/17/2020","12/22/2020","01/19/2021","99.994167","No","$93,318,000,000","$120,002,000,000","No","","12/22/2020","$30,000,000,000","Yes","No","$32,835,486,300"
"912796B81","Bill","8-Week","12/17/2020","12/22/2020","02/16/2021","99.987556","No","$55,001,000,000","$120,002,000,000","No","","12/22/2020","$35,000,000,000","Yes","No","$38,308,707,100"
"9127965F2","Bill","8-Day","12/17/2020","12/21/2020","12/29/2020","99.998667","Yes","$126,352,000,000","","No","","12/21/2020","$25,000,000","Yes","No","$25,000,400"
"912796D71","Bill","105-Day","12/16/2020","12/22/2020","04/06/2021","99.975208","Yes","$30,000,000,000","","No","","12/22/2020","$25,000,000,000","Yes","No","$25,000,232,500"
"912796G29","Bill","154-Day","12/16/2020","12/22/2020","05/25/2021","99.961500","Yes","","","No","","12/22/2020","$30,000,000,000","No","No","$30,000,799,000"
"912796UC1","Bill","42-Day","12/15/2020","12/17/2020","01/28/2021","99.991250","Yes","$197,143,000,000","","No","","12/17/2020","$30,000,000,000","Yes","No","$30,000,946,400"
"9127964Y2","Bill","119-Day","12/15/2020","12/17/2020","04/15/2021","99.971903","Yes","$56,583,000,000","","No","","12/17/2020","$30,000,000,000","Yes","No","$30,000,600,400"
"9127964N6","Bill","13-Week","12/14/2020","12/17/2020","03/18/2021","99.981042","No","$85,072,000,000","$168,001,000,000","No","","12/17/2020","$54,000,000,000","Yes","No","$59,529,720,000"
"9127963H0","Bill","26-Week","12/14/2020","12/17/2020","06/17/2021","99.957028","No","$38,045,000,000","$168,001,000,000","No","","12/17/2020","$51,000,000,000","Yes","No","$56,224,162,900"
"912796A66","Bill","4-Week","12/10/2020","12/15/2020","01/12/2021","99.994944","No","$93,395,000,000","$120,002,000,000","No","","12/15/2020","$30,000,000,000","Yes","No","$32,897,015,800"
"912796B73","Bill","8-Week","12/10/2020","12/15/2020","02/09/2021","99.988333","No","$55,001,000,000","$120,002,000,000","No","","12/15/2020","$35,000,000,000","Yes","No","$38,380,465,300"
"912810SS8","Bond","29-Year 11-Month","12/10/2020","12/15/2020","11/15/2050","99.059547","No","$34,403,000,000","$18,974,000,000","No","1.625%","12/15/2020","$24,000,000,000","Yes","No","$25,022,244,200"
