"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100","Cash Management Bill (CMB)","Currently Outstanding","Estimated Amount of Publicly Held Maturing Securities by Type","Floating Rate","Interest Rate","Maturing Date","Offering Amount","Reopening","TIPS","Total Accepted"
"912810QU5","Bond","29-Year 10-Month","04/12/2012","04/16/2012","02/15/2042","97.993453","No","$31,854,000,000","$42,891,000,000","No","3.125%","04/15/2012","$13,000,000,000","Yes","No","$15,365,467,900"
"912828SF8","Note","9-Year 10-Month","04/11/2012","04/16/2012","02/15/2022","99.616439","No","$49,379,000,000","$42,891,000,000","No","2.000%","04/15/2012","$21,000,000,000","Yes","No","$24,821,130,400"
"912828SP6","Note","3-Year","04/10/2012","04/16/2012","04/15/2015","99.845296","No","","$42,891,000,000","No","0.375%","04/15/2012","$32,000,000,000","No","No","$37,822,698,000"
"9127955M9","Bill","4-Week","04/10/2012","04/12/2012","05/10/2012","99.993778","No","$60,003,000,000","$95,995,000,000","No","","04/12/2012","$30,000,000,000","Yes","No","$33,782,212,500"
"9127955W7","Bill","13-Week","04/09/2012","04/12/2012","07/12/2012","99.978514","No","$26,996,000,000","$95,995,000,000","No","","04/12/2012","$31,000,000,000","Yes","No","$31,000,130,700"
"9127956M8","Bill","26-Week","04/09/2012","04/12/2012","10/11/2012","99.924167","No","","$95,995,000,000","No","","04/12/2012","$29,000,000,000","No","No","$29,000,644,900"
"9127953N9","Bill","4-Week","04/03/2012","04/05/2012","05/03/2012","99.995722","No","$81,995,000,000","$120,002,000,000","No","","04/05/2012","$30,000,000,000","Yes","No","$35,938,439,200"
"9127956F3","Bill","52-Week","04/03/2012","04/05/2012","04/04/2013","99.812944","No","","$120,002,000,000","No","","04/05/2012","$26,000,000,000","No","No","$26,000,106,100"
"9127955U1","Bill","13-Week","04/02/2012","04/05/2012","07/05/2012","99.981042","No","$27,000,000,000","$120,002,000,000","No","","04/05/2012","$31,000,000,000","Yes","No","$31,000,360,800"
"9127956K2","Bill","26-Week","04/02/2012","04/05/2012","10/04/2012","99.929222","No","","$120,002,000,000","No","","04/05/2012","$29,000,000,000","No","No","$29,000,578,100"
"912828SN1","Note","7-Year","03/29/2012","04/02/2012","03/31/2019","99.406396","No","","$59,492,000,000","No","1.500%","03/31/2012","$29,000,000,000","No","No","$29,688,495,400"
"912828SM3","Note","5-Year","03/28/2012","04/02/2012","03/31/2017","99.805782","No","","$59,492,000,000","No","1.000%","03/31/2012","$35,000,000,000","No","No","$35,830,981,800"
"912828SL5","Note","2-Year","03/27/2012","04/02/2012","03/31/2014","99.821248","No","","$59,492,000,000","No","0.250%","03/31/2012","$35,000,000,000","No","No","$35,831,088,100"
"9127955K3","Bill","4-Week","03/27/2012","03/29/2012","04/26/2012","99.994944","No","$56,001,000,000","$96,006,000,000","No","","03/29/2012","$35,000,000,000","Yes","No","$37,418,868,200"
"9127953W9","Bill","13-Week","03/26/2012","03/29/2012","06/28/2012","99.978514","No","$51,000,000,000","$96,006,000,000","No","","03/29/2012","$31,000,000,000","Yes","No","$31,000,431,700"
"9127956J5","Bill","26-Week","03/26/2012","03/29/2012","09/27/2012","99.924167","No","","$96,006,000,000","No","","03/29/2012","$29,000,000,000","No","No","$29,001,125,700"
"912828SA9","Note","9-Year 10-Month","03/22/2012","03/30/2012","01/15/2022","102.226025","No","$15,282,000,000","$0","No","0.125%","03/30/2012","$13,000,000,000","Yes","Yes","$13,000,001,900"
"9127955J6","Bill","4-Week","03/20/2012","03/22/2012","04/19/2012","99.992222","No","$96,010,000,000","$95,987,000,000","No","","03/22/2012","$40,000,000,000","Yes","No","$46,286,059,700"
"9127955T4","Bill","13-Week","03/19/2012","03/22/2012","06/21/2012","99.975986","No","$27,003,000,000","$95,987,000,000","No","","03/22/2012","$33,000,000,000","Yes","No","$33,000,154,000"
"9127955C1","Bill","26-Week","03/19/2012","03/22/2012","09/20/2012","99.924167","No","$25,000,000,000","$95,987,000,000","No","","03/22/2012","$31,000,000,000","Yes","No","$31,000,823,200"
"912810QU5","Bond","29-Year 11-Month","03/14/2012","03/15/2012","02/15/2042","95.165202","No","$17,951,000,000","$30,022,000,000","No","3.125%","03/15/2012","$13,000,000,000","Yes","No","$13,902,658,400"
"9127955H0","Bill","4-Week","03/13/2012","03/15/2012","04/12/2012","99.994556","No","$55,995,000,000","$95,999,000,000","No","","03/15/2012","$40,000,000,000","Yes","No","$43,781,618,600"
"912828SF8","Note","9-Year 11-Month","03/13/2012","03/15/2012","02/15/2022","99.320389","No","$26,921,000,000","$30,022,000,000","No","2.000%","03/15/2012","$21,000,000,000","Yes","No","$22,458,323,700"
"9127955S6","Bill","13-Week","03/12/2012","03/15/2012","06/14/2012","99.975986","No","$27,000,000,000","$95,999,000,000","No","","03/15/2012","$33,000,000,000","Yes","No","$33,000,065,100"
"9127956H9","Bill","26-Week","03/12/2012","03/15/2012","09/13/2012","99.926694","No","","$95,999,000,000","No","","03/15/2012","$31,000,000,000","No","No","$31,001,113,300"
"912828SK7","Note","3-Year","03/12/2012","03/15/2012","03/15/2015","99.758927","No","","$30,022,000,000","No","0.375%","03/15/2012","$32,000,000,000","No","No","$34,221,947,500"
"9127953H2","Bill","4-Week","03/06/2012","03/08/2012","04/05/2012","99.995333","No","$80,002,000,000","$116,005,000,000","No","","03/08/2012","$40,000,000,000","Yes","No","$45,938,184,000"
"9127956E6","Bill","52-Week","03/06/2012","03/08/2012","03/07/2013","99.828111","No","","$116,005,000,000","No","","03/08/2012","$26,000,000,000","No","No","$26,000,671,900"
"9127955R8","Bill","13-Week","03/05/2012","03/08/2012","06/07/2012","99.979778","No","$27,000,000,000","$116,005,000,000","No","","03/08/2012","$33,000,000,000","Yes","No","$33,000,419,900"
"9127956G1","Bill","26-Week","03/05/2012","03/08/2012","09/06/2012","99.934278","No","","$116,005,000,000","No","","03/08/2012","$31,000,000,000","No","No","$31,000,410,500"
"9127955F4","Bill","4-Week","02/28/2012","03/01/2012","03/29/2012","99.992222","No","$56,004,000,000","$89,003,000,000","No","","03/01/2012","$40,000,000,000","Yes","No","$42,418,729,200"
"9127955J6","Bill","49-Day","02/28/2012","03/01/2012","04/19/2012","99.985708","Yes","$76,010,000,000","","No","","03/01/2012","$20,000,000,000","Yes","No","$20,000,425,000"
"9127953S8","Bill","13-Week","02/27/2012","03/01/2012","05/31/2012","99.970931","No","$51,002,000,000","$89,003,000,000","No","","03/01/2012","$33,000,000,000","Yes","No","$33,001,109,300"
"9127956C0","Bill","26-Week","02/27/2012","03/01/2012","08/30/2012","99.926694","No","","$89,003,000,000","No","","03/01/2012","$31,000,000,000","No","No","$31,001,033,700"
"912828SH4","Note","7-Year","02/23/2012","02/29/2012","02/28/2019","99.714418","No","","$60,186,000,000","No","1.375%","02/29/2012","$29,000,000,000","No","No","$29,411,654,800"
"912828SJ0","Note","5-Year","02/22/2012","02/29/2012","02/28/2017","99.878039","No","","$60,186,000,000","No","0.875%","02/29/2012","$35,000,000,000","No","No","$35,497,018,200"
"9127955E7","Bill","4-Week","02/22/2012","02/23/2012","03/22/2012","99.995333","No","$55,988,000,000","$86,005,000,000","No","","02/23/2012","$40,000,000,000","Yes","No","$46,286,001,000"
"912828SG6","Note","2-Year","02/21/2012","02/29/2012","02/28/2014","99.880464","No","","$60,186,000,000","No","0.250%","02/29/2012","$35,000,000,000","No","No","$35,496,956,000"
"9127955P2","Bill","13-Week","02/21/2012","02/23/2012","05/24/2012","99.978514","No","$27,002,000,000","$86,005,000,000","No","","02/23/2012","$33,000,000,000","Yes","No","$33,000,115,700"
"912795Y96","Bill","26-Week","02/21/2012","02/23/2012","08/23/2012","99.936806","No","$25,000,000,000","$86,005,000,000","No","","02/23/2012","$31,000,000,000","Yes","No","$31,000,405,500"
"912810QV3","Bond","30-Year","02/16/2012","02/29/2012","02/15/2042","99.347316","No","","$60,186,000,000","No","0.750%","02/29/2012","$9,000,000,000","No","Yes","$9,127,756,000"
"9127955D9","Bill","4-Week","02/14/2012","02/16/2012","03/15/2012","99.991444","No","$56,000,000,000","$86,003,000,000","No","","02/16/2012","$40,000,000,000","Yes","No","$43,781,895,000"
"9127955J6","Bill","64-Day","02/14/2012","02/15/2012","04/19/2012","99.978667","Yes","$56,009,000,000","","No","","02/15/2012","$20,000,000,000","Yes","No","$20,000,500,000"
"9127955N7","Bill","13-Week","02/13/2012","02/16/2012","05/17/2012","99.975986","No","$27,001,000,000","$86,003,000,000","No","","02/16/2012","$33,000,000,000","Yes","No","$33,000,423,100"
"9127956B2","Bill","26-Week","02/13/2012","02/16/2012","08/16/2012","99.934278","No","","$86,003,000,000","No","","02/16/2012","$31,000,000,000","No","No","$31,000,177,400"
"912810QU5","Bond","30-Year","02/09/2012","02/15/2012","02/15/2042","97.803940","No","","$49,630,000,000","No","3.125%","02/15/2012","$16,000,000,000","No","No","$17,950,905,300"
"912828SF8","Note","10-Year","02/08/2012","02/15/2012","02/15/2022","99.819726","No","","$49,630,000,000","No","2.000%","02/15/2012","$24,000,000,000","No","No","$26,926,334,000"
"912828SE1","Note","3-Year","02/07/2012","02/15/2012","02/15/2015","99.710759","No","","$49,630,000,000","No","0.250%","02/15/2012","$32,000,000,000","No","No","$35,901,818,200"
"9127953G4","Bill","4-Week","02/07/2012","02/09/2012","03/08/2012","99.995333","No","$79,009,000,000","$107,996,000,000","No","","02/09/2012","$37,000,000,000","Yes","No","$42,939,565,100"
"9127955Z0","Bill","52-Week","02/07/2012","02/09/2012","02/07/2013","99.858444","No","","$107,996,000,000","No","","02/09/2012","$26,000,000,000","No","No","$26,001,246,800"
"9127955M9","Bill","13-Week","02/06/2012","02/09/2012","05/10/2012","99.979778","No","$27,003,000,000","$107,996,000,000","No","","02/09/2012","$33,000,000,000","Yes","No","$33,001,874,100"
"9127956A4","Bill","26-Week","02/06/2012","02/09/2012","08/09/2012","99.949444","No","","$107,996,000,000","No","","02/09/2012","$31,000,000,000","No","No","$31,000,235,400"
"912795Z46","Bill","4-Week","01/31/2012","02/02/2012","03/01/2012","99.996111","No","$56,002,000,000","$83,005,000,000","No","","02/02/2012","$33,000,000,000","Yes","No","$35,419,488,800"
"9127953N9","Bill","13-Week","01/30/2012","02/02/2012","05/03/2012","99.987361","No","$51,000,000,000","$83,005,000,000","No","","02/02/2012","$31,000,000,000","Yes","No","$31,000,815,100"
"9127955Y3","Bill","26-Week","01/30/2012","02/02/2012","08/02/2012","99.962083","No","","$83,005,000,000","No","","02/02/2012","$29,000,000,000","No","No","$29,000,641,500"
"912828SD3","Note","7-Year","01/26/2012","01/31/2012","01/31/2019","99.274515","No","","$57,501,000,000","No","1.250%","01/31/2012","$29,000,000,000","No","No","$29,545,749,100"
"912828SC5","Note","5-Year","01/25/2012","01/31/2012","01/31/2017","99.882914","No","","$57,501,000,000","No","0.875%","01/31/2012","$35,000,000,000","No","No","$35,658,673,300"
"912828SB7","Note","2-Year","01/24/2012","01/31/2012","01/31/2014","100.000000","No","","$57,501,000,000","No","0.250%","01/31/2012","$35,000,000,000","No","No","$35,658,817,000"
"912795Z38","Bill","4-Week","01/24/2012","01/26/2012","02/23/2012","99.998444","No","$56,003,000,000","$83,020,000,000","No","","01/26/2012","$30,000,000,000","Yes","No","$36,286,677,200"
"9127955K3","Bill","13-Week","01/23/2012","01/26/2012","04/26/2012","99.989889","No","$27,000,000,000","$83,020,000,000","No","","01/26/2012","$29,000,000,000","Yes","No","$29,001,168,000"
"9127954B4","Bill","26-Week","01/23/2012","01/26/2012","07/26/2012","99.964611","No","$20,000,000,000","$83,020,000,000","No","","01/26/2012","$27,000,000,000","Yes","No","$27,001,431,300"
"912828SA9","Note","10-Year","01/19/2012","01/31/2012","01/15/2022","101.661834","No","","$57,501,000,000","No","0.125%","01/31/2012","$15,000,000,000","No","Yes","$15,282,340,600"
"912795Z20","Bill","4-Week","01/18/2012","01/19/2012","02/16/2012","99.998833","No","$56,003,000,000","$83,011,000,000","No","","01/19/2012","$30,000,000,000","Yes","No","$33,782,084,800"
"9127955J6","Bill","13-Week","01/17/2012","01/19/2012","04/19/2012","99.993681","No","$27,007,000,000","$83,011,000,000","No","","01/19/2012","$29,000,000,000","Yes","No","$29,001,093,200"
"9127955X5","Bill","26-Week","01/17/2012","01/19/2012","07/19/2012","99.969667","No","","$83,011,000,000","No","","01/19/2012","$27,000,000,000","No","No","$27,000,752,900"
"912810QT8","Bond","29-Year 10-Month","01/12/2012","01/17/2012","11/15/2041","102.746849","No","$30,700,000,000","$35,453,000,000","No","3.125%","01/15/2012","$13,000,000,000","Yes","No","$13,922,655,800"
"912828RR3","Note","9-Year 10-Month","01/11/2012","01/17/2012","11/15/2021","100.890462","No","$47,602,000,000","$35,453,000,000","No","2.000%","01/15/2012","$21,000,000,000","Yes","No","$22,490,516,800"
"912828RZ5","Note","3-Year","01/10/2012","01/17/2012","01/15/2015","99.642968","No","","$35,453,000,000","No","0.250%","01/15/2012","$32,000,000,000","No","No","$34,271,402,200"
"9127953C3","Bill","4-Week","01/10/2012","01/12/2012","02/09/2012","100.000000","No","$78,000,000,000","$110,013,000,000","No","","01/12/2012","$30,000,000,000","Yes","No","$35,939,178,400"
"9127955V9","Bill","52-Week","01/10/2012","01/12/2012","01/10/2013","99.893833","No","","$110,013,000,000","No","","01/12/2012","$25,000,000,000","No","No","$25,000,098,500"
"9127955H0","Bill","13-Week","01/09/2012","01/12/2012","04/12/2012","99.997472","No","$26,999,000,000","$110,013,000,000","No","","01/12/2012","$29,000,000,000","Yes","No","$29,001,392,000"
"9127955W7","Bill","26-Week","01/09/2012","01/12/2012","07/12/2012","99.974722","No","","$110,013,000,000","No","","01/12/2012","$27,000,000,000","No","No","$27,000,489,300"
"912795Y88","Bill","4-Week","01/04/2012","01/05/2012","02/02/2012","100.000000","No","$52,999,000,000","$88,014,000,000","No","","01/05/2012","$30,000,000,000","Yes","No","$32,423,039,300"
"9127953H2","Bill","13-Week","01/03/2012","01/05/2012","04/05/2012","99.996208","No","$51,004,000,000","$88,014,000,000","No","","01/05/2012","$29,000,000,000","Yes","No","$29,001,094,000"
"9127955U1","Bill","26-Week","01/03/2012","01/05/2012","07/05/2012","99.972194","No","","$88,014,000,000","No","","01/05/2012","$27,000,000,000","No","No","$27,000,321,400"
"912795Y70","Bill","4-Week","12/28/2011","12/29/2011","01/26/2012","100.000000","No","$53,007,000,000","$88,013,000,000","No","","12/29/2011","$30,000,000,000","Yes","No","$36,297,501,700"
"9127955F4","Bill","13-Week","12/27/2011","12/29/2011","03/29/2012","99.993681","No","$27,008,000,000","$88,013,000,000","No","","12/29/2011","$29,000,000,000","Yes","No","$29,000,334,200"
"9127953W9","Bill","26-Week","12/27/2011","12/29/2011","06/28/2012","99.972194","No","$24,000,000,000","$88,013,000,000","No","","12/29/2011","$27,000,000,000","Yes","No","$27,000,518,300"
"912828RY8","Note","7-Year","12/21/2011","01/03/2012","12/31/2018","99.635210","No","","$58,234,000,000","No","1.375%","12/31/2011","$29,000,000,000","No","No","$29,939,158,900"
"912828RX0","Note","5-Year","12/20/2011","01/03/2012","12/31/2016","99.975602","No","","$58,234,000,000","No","0.875%","12/31/2011","$35,000,000,000","No","No","$36,133,437,400"
"912795Y62","Bill","4-Week","12/20/2011","12/22/2011","01/19/2012","100.000000","No","$52,998,000,000","$87,989,000,000","No","","12/22/2011","$30,000,000,000","Yes","No","$33,794,983,600"
"912828RW2","Note","2-Year","12/19/2011","01/03/2012","12/31/2013","99.771630","No","","$58,234,000,000","No","0.125%","12/31/2011","$35,000,000,000","No","No","$36,133,434,000"
"9127955E7","Bill","13-Week","12/19/2011","12/22/2011","03/22/2012","99.998736","No","$27,001,000,000","$87,989,000,000","No","","12/22/2011","$29,000,000,000","Yes","No","$29,000,026,800"
"9127955T4","Bill","26-Week","12/19/2011","12/22/2011","06/21/2012","99.979778","No","","$87,989,000,000","No","","12/22/2011","$27,000,000,000","No","No","$27,001,185,500"
"912828QD5","Note","4-Year 4-Month","12/15/2011","12/30/2011","04/15/2016","107.098375","No","$26,366,000,000","$0","No","0.125%","12/30/2011","$12,000,000,000","Yes","Yes","$12,000,004,300"
"912810QT8","Bond","29-Year 11-Month","12/14/2011","12/15/2011","11/15/2041","103.966337","No","$17,224,000,000","$26,426,000,000","No","3.125%","12/15/2011","$13,000,000,000","Yes","No","$13,475,784,100"
"9127952Y6","Bill","4-Week","12/13/2011","12/15/2011","01/12/2012","100.000000","No","$75,000,000,000","$109,998,000,000","No","","12/15/2011","$35,000,000,000","Yes","No","$40,952,802,300"
"9127955Q0","Bill","52-Week","12/13/2011","12/15/2011","12/13/2012","99.888778","No","","$109,998,000,000","No","","12/15/2011","$25,000,000,000","No","No","$25,000,541,900"
"912828RR3","Note","9-Year 11-Month","12/13/2011","12/15/2011","11/15/2021","99.819684","No","$25,833,000,000","$26,426,000,000","No","2.000%","12/15/2011","$21,000,000,000","Yes","No","$21,768,614,000"
"9127955D9","Bill","13-Week","12/12/2011","12/15/2011","03/15/2012","99.997472","No","$27,001,000,000","$109,998,000,000","No","","12/15/2011","$29,000,000,000","Yes","No","$29,000,683,900"
"9127955S6","Bill","26-Week","12/12/2011","12/15/2011","06/14/2012","99.977250","No","","$109,998,000,000","No","","12/15/2011","$27,000,000,000","No","No","$27,000,549,700"
"912828RV4","Note","3-Year","12/12/2011","12/15/2011","12/15/2014","99.695876","No","","$26,426,000,000","No","0.250%","12/15/2011","$32,000,000,000","No","No","$33,171,203,600"
"9127954A6","Bill","4-Week","12/06/2011","12/08/2011","01/05/2012","100.000000","No","$53,006,000,000","$88,002,000,000","No","","12/08/2011","$35,000,000,000","Yes","No","$37,423,777,300"
"9127953G4","Bill","13-Week","12/05/2011","12/08/2011","03/08/2012","99.998736","No","$50,004,000,000","$88,002,000,000","No","","12/08/2011","$29,000,000,000","Yes","No","$29,000,543,700"
"9127955R8","Bill","26-Week","12/05/2011","12/08/2011","06/07/2012","99.974722","No","","$88,002,000,000","No","","12/08/2011","$27,000,000,000","No","No","$27,000,123,400"
"9127953Z2","Bill","4-Week","11/29/2011","12/01/2011","12/29/2011","99.998444","No","$53,013,000,000","$88,003,000,000","No","","12/01/2011","$35,000,000,000","Yes","No","$41,285,683,400"
"912795Z46","Bill","13-Week","11/28/2011","12/01/2011","03/01/2012","99.992417","No","$27,002,000,000","$88,003,000,000","No","","12/01/2011","$29,000,000,000","Yes","No","$29,000,604,800"
"9127953S8","Bill","26-Week","11/28/2011","12/01/2011","05/31/2012","99.964611","No","$24,001,000,000","$88,003,000,000","No","","12/01/2011","$27,000,000,000","Yes","No","$27,000,612,100"
"912828RT9","Note","7-Year","11/23/2011","11/30/2011","11/30/2018","99.734313","No","","$57,374,000,000","No","1.375%","11/30/2011","$29,000,000,000","No","No","$30,314,142,800"
"912828RU6","Note","5-Year","11/22/2011","11/30/2011","11/30/2016","99.697840","No","","$57,374,000,000","No","0.875%","11/30/2011","$35,000,000,000","No","No","$36,585,896,100"
"9127953Y5","Bill","4-Week","11/22/2011","11/25/2011","12/22/2011","99.998500","No","$52,989,000,000","$83,014,000,000","No","","11/25/2011","$35,000,000,000","Yes","No","$38,781,878,100"
"912828RS1","Note","2-Year","11/21/2011","11/30/2011","11/30/2013","99.940209","No","","$57,374,000,000","No","0.250%","11/30/2011","$35,000,000,000","No","No","$36,586,067,300"
"912795Z38","Bill","13-Week","11/21/2011","11/25/2011","02/23/2012","99.996250","No","$27,005,000,000","$83,014,000,000","No","","11/25/2011","$29,000,000,000","Yes","No","$29,000,787,700"
"9127955P2","Bill","26-Week","11/21/2011","11/25/2011","05/24/2012","99.974861","No","","$83,014,000,000","No","","11/25/2011","$27,000,000,000","No","No","$27,000,356,600"
"912828QV5","Note","9-Year 8-Month","11/17/2011","11/30/2011","07/15/2021","105.733846","No","$24,342,000,000","$57,374,000,000","No","0.625%","11/30/2011","$11,000,000,000","Yes","Yes","$11,498,424,100"
"9127952T7","Bill","4-Week","11/15/2011","11/17/2011","12/15/2011","99.999611","No","$74,998,000,000","$105,999,000,000","No","","11/17/2011","$35,000,000,000","Yes","No","$40,938,141,500"
"9127955L1","Bill","52-Week","11/15/2011","11/17/2011","11/15/2012","99.898889","No","","$105,999,000,000","No","","11/17/2011","$25,000,000,000","No","No","$25,000,901,700"
"912795Z20","Bill","13-Week","11/14/2011","11/17/2011","02/16/2012","99.997472","No","$27,002,000,000","$105,999,000,000","No","","11/17/2011","$29,000,000,000","Yes","No","$29,000,351,400"
"9127955N7","Bill","26-Week","11/14/2011","11/17/2011","05/17/2012","99.979778","No","","$105,999,000,000","No","","11/17/2011","$27,000,000,000","No","No","$27,000,420,100"
"912810QT8","Bond","30-Year","11/10/2011","11/15/2011","11/15/2041","98.579514","No","","$23,934,000,000","No","3.125%","11/15/2011","$16,000,000,000","No","No","$17,224,269,400"
"912828RR3","Note","10-Year","11/09/2011","11/15/2011","11/15/2021","99.729725","No","","$23,934,000,000","No","2.000%","11/15/2011","$24,000,000,000","No","No","$25,836,407,100"
"912828RQ5","Note","3-Year","11/08/2011","11/15/2011","11/15/2014","99.988079","No","","$23,934,000,000","No","0.375%","11/15/2011","$32,000,000,000","No","No","$34,448,575,700"
"9127953X7","Bill","4-Week","11/08/2011","11/10/2011","12/08/2011","100.000000","No","$52,997,000,000","$86,013,000,000","No","","11/10/2011","$35,000,000,000","Yes","No","$37,423,208,700"
"9127953C3","Bill","13-Week","11/07/2011","11/10/2011","02/09/2012","99.998736","No","$48,997,000,000","$86,013,000,000","No","","11/10/2011","$29,000,000,000","Yes","No","$29,000,532,400"
"9127955M9","Bill","26-Week","11/07/2011","11/10/2011","05/10/2012","99.982306","No","","$86,013,000,000","No","","11/10/2011","$27,000,000,000","No","No","$27,000,758,400"
"9127953V1","Bill","4-Week","11/01/2011","11/03/2011","12/01/2011","99.999611","No","$53,002,000,000","$84,014,000,000","No","","11/03/2011","$35,000,000,000","Yes","No","$41,286,187,500"
"912795Y88","Bill","13-Week","10/31/2011","11/03/2011","02/02/2012","99.997472","No","$24,000,000,000","$84,014,000,000","No","","11/03/2011","$29,000,000,000","Yes","No","$29,000,416,300"
"9127953N9","Bill","26-Week","10/31/2011","11/03/2011","05/03/2012","99.972194","No","$23,999,000,000","$84,014,000,000","No","","11/03/2011","$27,000,000,000","Yes","No","$27,000,214,500"
"912828RP7","Note","7-Year","10/27/2011","10/31/2011","10/31/2018","99.731389","No","","$57,236,000,000","No","1.750%","10/31/2011","$29,000,000,000","No","No","$30,102,630,900"
"912828RM4","Note","5-Year","10/26/2011","10/31/2011","10/31/2016","99.732813","No","","$57,236,000,000","No","1.000%","10/31/2011","$35,000,000,000","No","No","$36,330,796,900"
"912828RN2","Note","2-Year","10/25/2011","10/31/2011","10/31/2013","99.938217","No","","$57,236,000,000","No","0.250%","10/31/2011","$35,000,000,000","No","No","$36,330,750,700"
"9127953U3","Bill","4-Week","10/25/2011","10/27/2011","11/25/2011","99.999597","No","$53,014,000,000","$83,998,000,000","No","","10/27/2011","$30,000,000,000","Yes","No","$33,782,555,000"
"912795Y70","Bill","13-Week","10/24/2011","10/27/2011","01/26/2012","99.994944","No","$24,006,000,000","$83,998,000,000","No","","10/27/2011","$29,000,000,000","Yes","No","$29,000,501,400"
"9127955K3","Bill","26-Week","10/24/2011","10/27/2011","04/26/2012","99.969667","No","","$83,998,000,000","No","","10/27/2011","$27,000,000,000","No","No","$27,000,442,300"
"912810QP6","Bond","29-Year 4-Month","10/20/2011","10/31/2011","02/15/2041","132.953297","No","$16,719,000,000","$57,236,000,000","No","2.125%","10/31/2011","$7,000,000,000","Yes","Yes","$7,266,179,200"
"9127952P5","Bill","4-Week","10/18/2011","10/20/2011","11/17/2011","99.998833","No","$75,999,000,000","$109,012,000,000","No","","10/20/2011","$30,000,000,000","Yes","No","$35,938,037,100"
"9127955G2","Bill","52-Week","10/18/2011","10/20/2011","10/18/2012","99.878667","No","","$109,012,000,000","No","","10/20/2011","$25,000,000,000","No","No","$25,000,930,500"
"912795Y62","Bill","13-Week","10/17/2011","10/20/2011","01/19/2012","99.992417","No","$23,999,000,000","$109,012,000,000","No","","10/20/2011","$29,000,000,000","Yes","No","$29,000,067,800"
"9127955J6","Bill","26-Week","10/17/2011","10/20/2011","04/19/2012","99.967139","No","","$109,012,000,000","No","","10/20/2011","$27,000,000,000","No","No","$27,001,464,900"
"912810QS0","Bond","29-Year 10-Month","10/13/2011","10/17/2011","08/15/2041","112.166894","No","$29,489,000,000","$0","No","3.750%","10/15/2011","$13,000,000,000","Yes","No","$13,000,007,200"
"912828RC6","Note","9-Year 10-Month","10/12/2011","10/17/2011","08/15/2021","98.717572","No","$45,735,000,000","$0","No","2.125%","10/15/2011","$21,000,000,000","Yes","No","$21,000,017,200"
