"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100","Cash Management Bill (CMB)","Currently Outstanding","Estimated Amount of Publicly Held Maturing Securities by Type","Floating Rate","Interest Rate","Maturing Date","Offering Amount","Reopening","TIPS","Total Accepted"
"912797JM0","Bill","4-Week","03/07/2024","03/12/2024","04/09/2024","99.589333","No","$146,691,000,000","$230,984,000,000","No","","03/12/2024","$95,000,000,000","Yes","No","$95,094,517,100"
"912797JV0","Bill","8-Week","03/07/2024","03/12/2024","05/07/2024","99.178667","No","$56,297,000,000","$230,984,000,000","No","","03/12/2024","$90,000,000,000","Yes","No","$90,091,153,900"
"912797KN6","Bill","17-Week","03/06/2024","03/12/2024","07/09/2024","98.279458","No","","$230,984,000,000","No","","03/12/2024","$60,000,000,000","No","No","$60,060,669,400"
"912796CX5","Bill","42-Day","03/05/2024","03/07/2024","04/18/2024","99.383417","Yes","$189,549,000,000","$211,987,000,000","No","","03/07/2024","$80,000,000,000","Yes","No","$80,000,045,200"
"912797HT7","Bill","13-Week","03/04/2024","03/07/2024","06/06/2024","98.675444","No","$69,250,000,000","$211,987,000,000","No","","03/07/2024","$79,000,000,000","Yes","No","$79,311,242,700"
"912797GL5","Bill","26-Week","03/04/2024","03/07/2024","09/05/2024","97.419139","No","$43,129,000,000","$211,987,000,000","No","","03/07/2024","$70,000,000,000","Yes","No","$70,275,894,100"
"912797JL2","Bill","4-Week","02/29/2024","03/05/2024","04/02/2024","99.588944","No","$146,695,000,000","$231,005,000,000","No","","03/05/2024","$95,000,000,000","Yes","No","$95,096,576,100"
"912797JQ1","Bill","8-Week","02/29/2024","03/05/2024","04/30/2024","99.177889","No","$56,288,000,000","$231,005,000,000","No","","03/05/2024","$90,000,000,000","Yes","No","$90,090,860,300"
"912797KH9","Bill","17-Week","02/28/2024","03/05/2024","07/02/2024","98.272847","No","","$231,005,000,000","No","","03/05/2024","$60,000,000,000","No","No","$60,060,634,300"
"912797HF7","Bill","42-Day","02/27/2024","02/29/2024","04/11/2024","99.382833","Yes","$149,179,000,000","$206,990,000,000","No","","02/29/2024","$80,000,000,000","Yes","No","$80,000,438,400"
"91282CKC4","Note","7-Year","02/27/2024","02/29/2024","02/28/2031","99.539228","No","","$98,329,000,000","No","4.250%","02/29/2024","$42,000,000,000","No","No","$43,817,110,700"
"912797HS9","Bill","13-Week","02/26/2024","02/29/2024","05/30/2024","98.671653","No","$73,113,000,000","$206,990,000,000","No","","02/29/2024","$79,000,000,000","Yes","No","$84,497,713,900"
"912797KD8","Bill","26-Week","02/26/2024","02/29/2024","08/29/2024","97.406500","No","","$206,990,000,000","No","","02/29/2024","$70,000,000,000","No","No","$74,873,397,600"
"91282CKB6","Note","2-Year","02/26/2024","02/29/2024","02/28/2026","99.875391","No","","$98,329,000,000","No","4.625%","02/29/2024","$63,000,000,000","No","No","$65,725,715,600"
"91282CKD2","Note","5-Year","02/26/2024","02/29/2024","02/28/2029","99.688225","No","","$98,329,000,000","No","4.250%","02/29/2024","$64,000,000,000","No","No","$66,768,916,600"
"912810TY4","Bond","30-Year","02/22/2024","02/29/2024","02/15/2054","98.312710","No","","$98,329,000,000","No","2.125%","02/29/2024","$9,000,000,000","No","Yes","$9,389,376,900"
"912797JK4","Bill","4-Week","02/22/2024","02/27/2024","03/26/2024","99.588944","No","$146,890,000,000","$225,987,000,000","No","","02/27/2024","$95,000,000,000","Yes","No","$95,468,432,800"
"912797JP3","Bill","8-Week","02/22/2024","02/27/2024","04/23/2024","99.179444","No","$56,266,000,000","$225,987,000,000","No","","02/27/2024","$90,000,000,000","Yes","No","$90,444,628,100"
"912810TZ1","Bond","20-Year","02/21/2024","02/29/2024","02/15/2044","98.763752","No","","$98,329,000,000","No","4.500%","02/29/2024","$16,000,000,000","No","No","$16,692,254,200"
"912797KG1","Bill","17-Week","02/21/2024","02/27/2024","06/25/2024","98.276153","No","","$225,987,000,000","No","","02/27/2024","$60,000,000,000","No","No","$60,296,088,300"
"91282CJU6","Note","1-Year 11-Month","02/21/2024","02/23/2024","01/31/2026","100.079758","No","$28,000,000,000","$0","Yes","","02/23/2024","$28,000,000,000","Yes","No","$28,000,449,500"
"912797GZ4","Bill","42-Day","02/20/2024","02/22/2024","04/04/2024","99.384000","Yes","$148,322,000,000","$240,972,000,000","No","","02/22/2024","$80,000,000,000","Yes","No","$80,002,374,500"
"912797HR1","Bill","13-Week","02/20/2024","02/22/2024","05/23/2024","98.677972","No","$73,312,000,000","$240,972,000,000","No","","02/22/2024","$79,000,000,000","Yes","No","$84,844,325,300"
"912797KC0","Bill","26-Week","02/20/2024","02/22/2024","08/22/2024","97.421667","No","","$240,972,000,000","No","","02/22/2024","$70,000,000,000","No","No","$75,177,481,300"
"912797KA4","Bill","52-Week","02/20/2024","02/22/2024","02/20/2025","95.252833","No","","$240,972,000,000","No","","02/22/2024","$46,000,000,000","No","No","$49,403,008,500"
"912797JJ7","Bill","4-Week","02/15/2024","02/20/2024","03/19/2024","99.589333","No","$141,829,000,000","$221,003,000,000","No","","02/20/2024","$95,000,000,000","Yes","No","$95,470,417,700"
"912797JN8","Bill","8-Week","02/15/2024","02/20/2024","04/16/2024","99.180222","No","$56,257,000,000","$221,003,000,000","No","","02/20/2024","$90,000,000,000","Yes","No","$90,446,287,300"
"912797KF3","Bill","17-Week","02/14/2024","02/20/2024","06/18/2024","98.276153","No","","$221,003,000,000","No","","02/20/2024","$60,000,000,000","No","No","$60,298,192,700"
"912797GY7","Bill","42-Day","02/13/2024","02/15/2024","03/28/2024","99.384000","Yes","$142,036,000,000","$206,994,000,000","No","","02/15/2024","$80,000,000,000","Yes","No","$80,002,082,800"
"912797FH5","Bill","13-Week","02/12/2024","02/15/2024","05/16/2024","98.677972","No","$115,245,000,000","$206,994,000,000","No","","02/15/2024","$79,000,000,000","Yes","No","$86,221,821,800"
"912797KB2","Bill","26-Week","02/12/2024","02/15/2024","08/15/2024","97.439361","No","","$206,994,000,000","No","","02/15/2024","$70,000,000,000","No","No","$76,398,644,200"
"912810TX6","Bond","30-Year","02/08/2024","02/15/2024","02/15/2054","98.168819","No","","$105,128,000,000","No","4.250%","02/15/2024","$25,000,000,000","No","No","$26,848,948,800"
"912797JH1","Bill","4-Week","02/08/2024","02/13/2024","03/12/2024","99.589333","No","$136,801,000,000","$215,992,000,000","No","","02/13/2024","$95,000,000,000","Yes","No","$95,455,243,600"
"912797JM0","Bill","8-Week","02/08/2024","02/13/2024","04/09/2024","99.180222","No","$56,264,000,000","$215,992,000,000","No","","02/13/2024","$90,000,000,000","Yes","No","$90,430,537,700"
"91282CJZ5","Note","10-Year","02/07/2024","02/15/2024","02/15/2034","99.243059","No","","$105,128,000,000","No","4.000%","02/15/2024","$42,000,000,000","No","No","$45,106,262,000"
"912797KE6","Bill","17-Week","02/07/2024","02/13/2024","06/11/2024","98.287722","No","","$215,992,000,000","No","","02/13/2024","$60,000,000,000","No","No","$60,287,042,200"
"91282CKA8","Note","3-Year","02/06/2024","02/15/2024","02/15/2027","99.877119","No","","$105,128,000,000","No","4.125%","02/15/2024","$54,000,000,000","No","No","$57,993,720,900"
"912797LL9","Bill","42-Day","02/06/2024","02/08/2024","03/21/2024","99.384000","Yes","$173,388,000,000","$205,003,000,000","No","","02/08/2024","$80,000,000,000","Yes","No","$80,001,228,100"
"912797HQ3","Bill","13-Week","02/05/2024","02/08/2024","05/09/2024","98.676708","No","$73,656,000,000","$205,003,000,000","No","","02/08/2024","$79,000,000,000","Yes","No","$85,328,333,200"
"912797GK7","Bill","26-Week","02/05/2024","02/08/2024","08/08/2024","97.449472","No","$43,792,000,000","$205,003,000,000","No","","02/08/2024","$70,000,000,000","Yes","No","$75,607,752,100"
"912797JG3","Bill","4-Week","02/01/2024","02/06/2024","03/05/2024","99.589333","No","$136,830,000,000","$214,002,000,000","No","","02/06/2024","$95,000,000,000","Yes","No","$95,468,290,700"
"912797JL2","Bill","8-Week","02/01/2024","02/06/2024","04/02/2024","99.181000","No","$56,254,000,000","$214,002,000,000","No","","02/06/2024","$90,000,000,000","Yes","No","$90,443,454,700"
"912797JZ1","Bill","17-Week","01/31/2024","02/06/2024","06/04/2024","98.297639","No","","$214,002,000,000","No","","02/06/2024","$60,000,000,000","No","No","$60,295,661,300"
"912797GX9","Bill","42-Day","01/30/2024","02/01/2024","03/14/2024","99.384000","Yes","$140,238,000,000","$203,003,000,000","No","","02/01/2024","$80,000,000,000","Yes","No","$80,001,432,900"
"912797HH3","Bill","13-Week","01/29/2024","02/01/2024","05/02/2024","98.683028","No","$75,417,000,000","$203,003,000,000","No","","02/01/2024","$79,000,000,000","Yes","No","$87,153,303,500"
"912797JU2","Bill","26-Week","01/29/2024","02/01/2024","08/01/2024","97.479806","No","","$203,003,000,000","No","","02/01/2024","$70,000,000,000","No","No","$77,224,738,500"
"91282CJX0","Note","7-Year","01/25/2024","01/31/2024","01/31/2031","99.342733","No","","$179,256,000,000","No","4.000%","01/31/2024","$41,000,000,000","No","No","$41,000,041,100"
"912797JF5","Bill","4-Week","01/25/2024","01/30/2024","02/27/2024","99.589333","No","$136,776,000,000","$211,978,000,000","No","","01/30/2024","$90,000,000,000","Yes","No","$90,425,225,200"
"912797JK4","Bill","8-Week","01/25/2024","01/30/2024","03/26/2024","99.179444","No","$56,472,000,000","$211,978,000,000","No","","01/30/2024","$90,000,000,000","Yes","No","$90,424,075,200"
"91282CJU6","Note","2-Year","01/24/2024","01/31/2024","01/31/2026","100.000000","No","","$179,256,000,000","Yes","","01/31/2024","$28,000,000,000","No","No","$28,000,612,800"
"91282CJW2","Note","5-Year","01/24/2024","01/31/2024","01/31/2029","99.753334","No","","$179,256,000,000","No","4.000%","01/31/2024","$61,000,000,000","No","No","$61,000,063,600"
"912797JY4","Bill","17-Week","01/24/2024","01/30/2024","05/28/2024","98.286069","No","","$211,978,000,000","No","","01/30/2024","$60,000,000,000","No","No","$60,282,969,700"
"91282CJV4","Note","2-Year","01/23/2024","01/31/2024","01/31/2026","99.782022","No","","$179,256,000,000","No","4.250%","01/31/2024","$60,000,000,000","No","No","$60,000,062,600"
"912797GQ4","Bill","42-Day","01/23/2024","01/25/2024","03/07/2024","99.384000","Yes","$140,043,000,000","$236,977,000,000","No","","01/25/2024","$75,000,000,000","Yes","No","$75,001,103,800"
"912797JR9","Bill","52-Week","01/23/2024","01/25/2024","01/23/2025","95.379222","No","","$236,977,000,000","No","","01/25/2024","$46,000,000,000","No","No","$48,616,630,400"
"912797HG5","Bill","13-Week","01/22/2024","01/25/2024","04/25/2024","98.679236","No","$72,208,000,000","$236,977,000,000","No","","01/25/2024","$77,000,000,000","Yes","No","$81,381,265,500"
"912797JT5","Bill","26-Week","01/22/2024","01/25/2024","07/25/2024","97.462111","No","","$236,977,000,000","No","","01/25/2024","$70,000,000,000","No","No","$73,982,180,800"
"91282CJY8","Note","10-Year","01/18/2024","01/31/2024","01/15/2034","99.351542","No","","$179,256,000,000","No","1.750%","01/31/2024","$18,000,000,000","No","Yes","$18,000,021,100"
"912797JE8","Bill","4-Week","01/18/2024","01/23/2024","02/20/2024","99.588944","No","$136,774,000,000","$210,001,000,000","No","","01/23/2024","$85,000,000,000","Yes","No","$85,445,537,500"
"912797JJ7","Bill","8-Week","01/18/2024","01/23/2024","03/19/2024","99.179444","No","$56,389,000,000","$210,001,000,000","No","","01/23/2024","$85,000,000,000","Yes","No","$85,445,060,000"
"912810TW8","Bond","19-Year 10-Month","01/17/2024","01/31/2024","11/15/2043","104.269985","No","$29,179,000,000","$179,256,000,000","No","4.750%","01/31/2024","$13,000,000,000","Yes","No","$13,000,010,700"
"912797JX6","Bill","17-Week","01/17/2024","01/23/2024","05/21/2024","98.286069","No","","$210,001,000,000","No","","01/23/2024","$58,000,000,000","No","No","$58,303,747,800"
"912797GP6","Bill","42-Day","01/16/2024","01/18/2024","02/29/2024","99.383417","Yes","$147,358,000,000","$203,004,000,000","No","","01/18/2024","$70,000,000,000","Yes","No","$70,000,345,000"
"912796CX5","Bill","13-Week","01/16/2024","01/18/2024","04/18/2024","98.679236","No","$110,281,000,000","$203,004,000,000","No","","01/18/2024","$75,000,000,000","Yes","No","$79,270,671,600"
"912797JS7","Bill","26-Week","01/16/2024","01/18/2024","07/18/2024","97.484861","No","","$203,004,000,000","No","","01/18/2024","$68,000,000,000","No","No","$71,872,473,300"
"912797JD0","Bill","4-Week","01/11/2024","01/16/2024","02/13/2024","99.589333","No","$136,763,000,000","$214,989,000,000","No","","01/16/2024","$80,000,000,000","Yes","No","$80,408,362,500"
"912797JH1","Bill","8-Week","01/11/2024","01/16/2024","03/12/2024","99.179444","No","$56,385,000,000","$214,989,000,000","No","","01/16/2024","$80,000,000,000","Yes","No","$80,408,178,700"
"912810TV0","Bond","29-Year 10-Month","01/11/2024","01/16/2024","11/15/2053","108.773246","No","$45,445,000,000","$91,910,000,000","No","4.750%","01/15/2024","$21,000,000,000","Yes","No","$21,000,006,300"
"912797JW8","Bill","17-Week","01/10/2024","01/16/2024","05/14/2024","98.287722","No","","$214,989,000,000","No","","01/16/2024","$56,000,000,000","No","No","$56,285,784,300"
"91282CJJ1","Note","9-Year 10-Month","01/10/2024","01/16/2024","11/15/2033","103.823381","No","$77,746,000,000","$91,910,000,000","No","4.500%","01/15/2024","$37,000,000,000","Yes","No","$37,000,011,200"
"91282CJT9","Note","3-Year","01/09/2024","01/16/2024","01/15/2027","99.706476","No","","$91,910,000,000","No","4.000%","01/15/2024","$52,000,000,000","No","No","$52,000,056,800"
"912796Z28","Bill","42-Day","01/09/2024","01/11/2024","02/22/2024","99.384000","Yes","$185,392,000,000","$201,003,000,000","No","","01/11/2024","$70,000,000,000","Yes","No","$70,001,284,400"
"912797HF7","Bill","13-Week","01/08/2024","01/11/2024","04/11/2024","98.676708","No","$70,074,000,000","$201,003,000,000","No","","01/11/2024","$75,000,000,000","Yes","No","$79,106,727,400"
"912797GB7","Bill","26-Week","01/08/2024","01/11/2024","07/11/2024","97.457056","No","$40,996,000,000","$201,003,000,000","No","","01/11/2024","$68,000,000,000","Yes","No","$71,722,844,200"
"912797JC2","Bill","4-Week","01/04/2024","01/09/2024","02/06/2024","99.588556","No","$134,786,000,000","$214,993,000,000","No","","01/09/2024","$80,000,000,000","Yes","No","$80,420,005,400"
"912797JG3","Bill","8-Week","01/04/2024","01/09/2024","03/05/2024","99.177889","No","$56,405,000,000","$214,993,000,000","No","","01/09/2024","$80,000,000,000","Yes","No","$80,419,811,400"
"912797JV0","Bill","17-Week","01/03/2024","01/09/2024","05/07/2024","98.281111","No","","$214,993,000,000","No","","01/09/2024","$56,000,000,000","No","No","$56,292,885,600"
"912797GN1","Bill","42-Day","01/02/2024","01/04/2024","02/15/2024","99.382833","Yes","$150,614,000,000","$203,943,000,000","No","","01/04/2024","$70,000,000,000","Yes","No","$70,000,620,000"
"912797GZ4","Bill","13-Week","01/02/2024","01/04/2024","04/04/2024","98.674181","No","$68,725,000,000","$203,943,000,000","No","","01/04/2024","$75,000,000,000","Yes","No","$79,594,046,500"
"912796Y52","Bill","26-Week","01/02/2024","01/04/2024","07/05/2024","97.435458","No","","$203,943,000,000","No","","01/04/2024","$68,000,000,000","No","No","$72,165,757,900"
"912797JB4","Bill","4-Week","12/28/2023","01/02/2024","01/30/2024","99.585833","No","$132,827,000,000","$214,992,000,000","No","","01/02/2024","$80,000,000,000","Yes","No","$80,414,688,600"
"912797JF5","Bill","8-Week","12/28/2023","01/02/2024","02/27/2024","99.177889","No","$56,366,000,000","$214,992,000,000","No","","01/02/2024","$80,000,000,000","Yes","No","$80,414,588,100"
"91282CJQ5","Note","7-Year","12/28/2023","01/02/2024","12/31/2030","99.336988","No","","$104,797,000,000","No","3.750%","12/31/2023","$40,000,000,000","No","No","$40,000,020,000"
"912797JQ1","Bill","17-Week","12/27/2023","01/02/2024","04/30/2024","98.277806","No","","$214,992,000,000","No","","01/02/2024","$56,000,000,000","No","No","$56,290,817,300"
"91282CJR3","Note","5-Year","12/27/2023","01/02/2024","12/31/2028","99.769595","No","","$104,797,000,000","No","3.750%","12/31/2023","$58,000,000,000","No","No","$58,000,021,100"
"91282CJD4","Note","1-Year 10-Month","12/27/2023","12/29/2023","10/31/2025","99.854493","No","$52,000,000,000","$0","Yes","","12/29/2023","$26,000,000,000","Yes","No","$26,000,222,700"
"912797GM3","Bill","42-Day","12/27/2023","12/28/2023","02/08/2024","99.384000","Yes","$146,937,000,000","$236,007,000,000","No","","12/28/2023","$70,000,000,000","Yes","No","$70,001,688,500"
"91282CJS1","Note","2-Year","12/26/2023","01/02/2024","12/31/2025","99.878444","No","","$104,797,000,000","No","4.250%","12/31/2023","$57,000,000,000","No","No","$57,000,058,100"
"912797GY7","Bill","13-Week","12/26/2023","12/28/2023","03/28/2024","98.670389","No","$64,442,000,000","$236,007,000,000","No","","12/28/2023","$75,000,000,000","Yes","No","$77,589,679,500"
"912796Y45","Bill","26-Week","12/26/2023","12/28/2023","06/27/2024","97.431778","No","","$236,007,000,000","No","","12/28/2023","$68,000,000,000","No","No","$70,347,968,600"
"912796ZV4","Bill","52-Week","12/26/2023","12/28/2023","12/26/2024","95.353944","No","","$236,007,000,000","No","","12/28/2023","$44,000,000,000","No","No","$45,519,211,000"
"91282CJH5","Note","4-Year 10-Month","12/21/2023","12/29/2023","10/15/2028","103.513682","No","$21,999,000,000","$0","No","2.375%","12/29/2023","$20,000,000,000","Yes","Yes","$20,000,009,700"
"912797JA6","Bill","4-Week","12/21/2023","12/26/2023","01/23/2024","99.590500","No","$131,012,000,000","$220,000,000,000","No","","12/26/2023","$80,000,000,000","Yes","No","$80,377,831,100"
"912797JE8","Bill","8-Week","12/21/2023","12/26/2023","02/20/2024","99.180222","No","$56,397,000,000","$220,000,000,000","No","","12/26/2023","$80,000,000,000","Yes","No","$80,379,495,600"
"912810TW8","Bond","19-Year 11-Month","12/20/2023","01/02/2024","11/15/2043","107.169753","No","$16,182,000,000","$104,797,000,000","No","4.750%","12/31/2023","$13,000,000,000","Yes","No","$13,000,033,000"
"912797JP3","Bill","17-Week","12/20/2023","12/26/2023","04/23/2024","98.274500","No","","$220,000,000,000","No","","12/26/2023","$56,000,000,000","No","No","$56,264,544,200"
"912797GE1","Bill","42-Day","12/19/2023","12/21/2023","02/01/2024","99.385167","Yes","$148,379,000,000","$201,992,000,000","No","","12/21/2023","$70,000,000,000","Yes","No","$70,001,156,000"
"912797LL9","Bill","13-Week","12/18/2023","12/21/2023","03/21/2024","98.670389","No","$97,831,000,000","$201,992,000,000","No","","12/21/2023","$75,000,000,000","Yes","No","$75,559,623,300"
"912796ZW2","Bill","26-Week","12/18/2023","12/21/2023","06/20/2024","97.406500","No","","$201,992,000,000","No","","12/21/2023","$68,000,000,000","No","No","$68,507,133,600"
"912797HZ3","Bill","4-Week","12/14/2023","12/19/2023","01/16/2024","99.590111","No","$135,907,000,000","$229,986,000,000","No","","12/19/2023","$80,000,000,000","Yes","No","$80,369,551,600"
"912797JD0","Bill","8-Week","12/14/2023","12/19/2023","02/13/2024","99.179444","No","$56,394,000,000","$229,986,000,000","No","","12/19/2023","$80,000,000,000","Yes","No","$80,369,932,900"
"912797JN8","Bill","17-Week","12/13/2023","12/19/2023","04/16/2024","98.264583","No","","$229,986,000,000","No","","12/19/2023","$56,000,000,000","No","No","$56,258,968,000"
"912810TV0","Bond","29-Year 11-Month","12/12/2023","12/15/2023","11/15/2053","106.755520","No","$24,457,000,000","$44,215,000,000","No","4.750%","12/15/2023","$21,000,000,000","Yes","No","$21,000,002,000"
"912796ZY8","Bill","42-Day","12/12/2023","12/14/2023","01/25/2024","99.383417","Yes","$179,727,000,000","$201,996,000,000","No","","12/14/2023","$70,000,000,000","Yes","No","$70,001,125,800"
"91282CJP7","Note","3-Year","12/11/2023","12/15/2023","12/15/2026","99.680564","No","","$44,215,000,000","No","4.375%","12/15/2023","$50,000,000,000","No","No","$50,000,068,500"
"91282CJJ1","Note","9-Year 11-Month","12/11/2023","12/15/2023","11/15/2033","101.626935","No","$40,759,000,000","$44,215,000,000","No","4.500%","12/15/2023","$37,000,000,000","Yes","No","$37,000,023,400"
"912797GX9","Bill","13-Week","12/11/2023","12/14/2023","03/14/2024","98.670389","No","$63,711,000,000","$201,996,000,000","No","","12/14/2023","$75,000,000,000","Yes","No","$76,532,569,200"
"912797FS1","Bill","26-Week","12/11/2023","12/14/2023","06/13/2024","97.376167","No","$40,256,000,000","$201,996,000,000","No","","12/14/2023","$68,000,000,000","Yes","No","$69,390,234,000"
"912797HY6","Bill","4-Week","12/07/2023","12/12/2023","01/09/2024","99.588944","No","$135,943,000,000","$227,989,000,000","No","","12/12/2023","$80,000,000,000","Yes","No","$80,377,857,600"
"912797JC2","Bill","8-Week","12/07/2023","12/12/2023","02/06/2024","99.179444","No","$54,411,000,000","$227,989,000,000","No","","12/12/2023","$80,000,000,000","Yes","No","$80,377,891,400"
"912797JM0","Bill","17-Week","12/06/2023","12/12/2023","04/09/2024","98.267889","No","","$227,989,000,000","No","","12/12/2023","$56,000,000,000","No","No","$56,264,456,300"
"912797GD3","Bill","42-Day","12/05/2023","12/07/2023","01/18/2024","99.383417","Yes","$142,459,000,000","$201,995,000,000","No","","12/07/2023","$70,000,000,000","Yes","No","$70,001,305,000"
"912797GQ4","Bill","13-Week","12/04/2023","12/07/2023","03/07/2024","98.672917","No","$63,667,000,000","$201,995,000,000","No","","12/07/2023","$75,000,000,000","Yes","No","$76,380,780,000"
"912797HT7","Bill","26-Week","12/04/2023","12/07/2023","06/06/2024","97.376167","No","","$201,995,000,000","No","","12/07/2023","$68,000,000,000","No","No","$69,251,678,800"
"912797HX8","Bill","4-Week","11/30/2023","12/05/2023","01/02/2024","99.588556","No","$135,928,000,000","$221,003,000,000","No","","12/05/2023","$80,000,000,000","Yes","No","$80,382,716,400"
"912797JB4","Bill","8-Week","11/30/2023","12/05/2023","01/30/2024","99.178667","No","$52,447,000,000","$221,003,000,000","No","","12/05/2023","$80,000,000,000","Yes","No","$80,381,685,300"
"912797JL2","Bill","17-Week","11/29/2023","12/05/2023","04/02/2024","98.267889","No","","$221,003,000,000","No","","12/05/2023","$56,000,000,000","No","No","$56,266,994,000"
"912797GC5","Bill","42-Day","11/28/2023","11/30/2023","01/11/2024","99.383417","Yes","$140,095,000,000","$233,963,000,000","No","","11/30/2023","$70,000,000,000","Yes","No","$70,000,748,500"
"912797HP5","Bill","52-Week","11/28/2023","11/30/2023","11/29/2024","94.996458","No","","$233,963,000,000","No","","11/30/2023","$44,000,000,000","No","No","$47,309,124,500"
"91282CJM4","Note","7-Year","11/28/2023","11/30/2023","11/30/2030","99.856744","No","","$105,708,000,000","No","4.375%","11/30/2023","$39,000,000,000","No","No","$39,449,232,700"
